anomaly_episode_id,id,route_label,test_type,start_time,end_time,rows,dominant_type,max_score,mean_score,min_actual_tp,median_actual_tp,median_expected_tp,median_expected_radio_p75,median_expected_rb_conditioned_p75,expected_radio_confidence_mode,expected_rb_confidence_mode,min_ratio,min_rb_ratio,median_rb_usage,rb_usage_bucket_mode,rb_demand_confidence_mode,median_throughput_per_rb,primary_serving_pci,primary_earfcn,primary_band,mean_rsrp,mean_sinr,serving_pci_count,duration_seconds,any_event_near_rows,any_event_near_rows_pct,any_event_event_count_sum,measurement_report_event_near_rows,measurement_report_event_near_rows_pct,measurement_report_event_event_count_sum,handover_execution_near_rows,handover_execution_near_rows_pct,handover_execution_event_count_sum,handover_failure_near_rows,handover_failure_near_rows_pct,handover_failure_event_count_sum,rach_attempt_near_rows,rach_attempt_near_rows_pct,rach_attempt_event_count_sum,rach_failure_near_rows,rach_failure_near_rows_pct,rach_failure_event_count_sum,ca_activation_change_near_rows,ca_activation_change_near_rows_pct,ca_activation_change_event_count_sum,failure_other_near_rows,failure_other_near_rows_pct,failure_other_event_count_sum,max_speed,min_distance_from_prev_m,max_distance_from_prev_m,max_severity
LTE-TP-EP-002458,542020041221088+20250828124943+Fiji-Nadi-LTE-DL-D!20250828124907,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 02:48:50+02:00,2025-08-28 02:48:50+02:00,1,sudden_drop,86.3,86.3,5.631,5.631,93.967,93.967,61.011,high,high,0.06,0.092,96.0,below_median_rb_usage,unknown,0.059,167.0,40790.0,41.0,-81.482,12.322,1,0.0,1,100.0,200,1,100.0,17,1,100.0,8,0,0.0,0,1,100.0,25,0,0.0,0,1,100.0,14,0,0.0,0,12.43,12.657,12.657,High
LTE-TP-EP-001302,542020041221088+20250827141150+Fiji-Nadi-LTE-DL-D!20250827140658,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 04:06:15+02:00,2025-08-27 04:06:16+02:00,2,rb_efficiency_underperformance,86.2,79.35,0.403,4.27,5.616,5.616,36.973,high,high,0.072,0.037,103.0,high_rb_usage,high,0.03,125.0,41384.0,41.0,-121.861,3.72,1,1.0,2,100.0,562,2,100.0,30,2,100.0,12,1,50.0,3,2,100.0,96,2,100.0,48,2,100.0,29,2,100.0,14,30.636,8.711,8.782,High
LTE-TP-EP-000970,542020041221088+20250827133546+Fiji-Nadi-LTE-DL-D!20250827125646,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 02:56:08+02:00,2025-08-27 02:56:08+02:00,1,sudden_drop,86.2,86.2,6.812,6.812,70.787,70.787,20.077,high,high,0.096,0.339,65.0,low_rb_usage,low_or_uncertain,0.105,146.0,41186.0,41.0,-93.046,13.189,1,0.0,1,100.0,22,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,6,0,0.0,0,6.187,6.127,6.127,High
LTE-TP-EP-000012,542020041221088+20250827094505+Fiji-Nadi-LTE-DL-D!20250827094151,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-26 23:40:15+02:00,2025-08-26 23:40:15+02:00,1,radio_limited_degradation,86.1,86.1,0.022,0.022,20.831,20.831,13.369,high,high,0.001,0.002,1.0,low_rb_usage,low_or_uncertain,0.022,288.0,40790.0,41.0,-108.331,8.689,1,0.0,1,100.0,16,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,1,0,0.0,0,0.0,0.0,0.0,High
LTE-TP-EP-000135,542020041221088+20250827102346+Fiji-Nadi-LTE-DL-D!20250827102142,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 00:20:15+02:00,2025-08-27 00:20:15+02:00,1,rolling_local_drop,86.1,86.1,3.012,3.012,62.15,62.15,68.154,high,high,0.048,0.044,86.0,below_median_rb_usage,unknown,0.035,145.0,41186.0,41.0,-100.266,21.722,1,0.0,1,100.0,120,1,100.0,11,1,100.0,2,0,0.0,0,1,100.0,10,0,0.0,0,1,100.0,14,0,0.0,0,50.184,14.24,14.24,High
LTE-TP-EP-003090,542020041221088+20250828153602+Fiji-Nadi-LTE-DL-D!20250828152027,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 05:20:05+02:00,2025-08-28 05:20:07+02:00,3,radio_limited_degradation,86.0,71.1,1.841,4.409,27.997,27.997,13.742,high,high,0.034,0.161,98.0,below_median_rb_usage,unknown,0.047,159.0,1850.0,3.0,-103.279,3.621,2,2.0,3,100.0,500,3,100.0,88,3,100.0,16,0,0.0,0,3,100.0,45,0,0.0,0,3,100.0,36,0,0.0,0,14.61,14.262,14.464,High
LTE-TP-EP-000352,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 00:53:02+02:00,2025-08-27 00:53:03+02:00,2,rb_conditioned_underperformance,86.0,77.6,0.008,23.212,81.041,81.041,81.497,high,high,0.001,0.001,146.0,high_rb_usage,high,0.082,210.0,9310.0,28.0,-102.939,2.495,2,1.0,2,100.0,617,2,100.0,13,2,100.0,14,0,0.0,0,2,100.0,60,0,0.0,0,2,100.0,51,0,0.0,0,21.204,5.3,6.57,High
LTE-TP-EP-002354,542020041221088+20250828123602+Fiji-Nadi-LTE-DL-D!20250828123538,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 02:34:38+02:00,2025-08-28 02:34:41+02:00,3,sudden_drop,85.9,66.467,0.135,8.46,32.059,32.059,20.914,high,high,0.004,0.006,58.0,low_rb_usage,low_or_uncertain,0.101,345.0,41384.0,41.0,-105.511,9.204,2,3.0,3,100.0,354,3,100.0,9,3,100.0,6,0,0.0,0,3,100.0,15,0,0.0,0,3,100.0,6,3,100.0,21,6.831,6.787,7.089,High
LTE-TP-EP-000646,542020041221088+20250827123337+Fiji-Nadi-LTE-DL-D!20250827114216,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 01:42:02+02:00,2025-08-27 01:42:03+02:00,2,rb_efficiency_underperformance,85.9,74.0,0.426,1.235,11.795,11.795,8.059,high,high,0.061,0.033,103.0,medium_rb_usage,medium,0.018,144.0,9310.0,28.0,-110.292,-1.936,2,1.0,2,100.0,554,2,100.0,41,2,100.0,28,0,0.0,0,2,100.0,115,0,0.0,0,2,100.0,58,0,0.0,0,45.072,0.134,12.545,High
LTE-TP-EP-000532,542020041221088+20250827121333+Fiji-Nadi-LTE-DL-D!20250827112914,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 01:28:07+02:00,2025-08-27 01:28:09+02:00,3,rolling_local_drop,85.8,76.233,0.109,0.646,20.831,20.831,13.369,high,high,0.005,0.008,31.0,low_rb_usage,low_or_uncertain,0.014,134.0,40790.0,41.0,-103.699,8.173,1,2.0,3,100.0,825,3,100.0,24,1,33.333,2,0,0.0,0,3,100.0,30,0,0.0,0,3,100.0,35,3,100.0,21,0.001,0.0,0.004,High
LTE-TP-EP-001288,542020041221088+20250827141110+Fiji-Nadi-LTE-DL-D!20250827140445,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 04:04:07+02:00,2025-08-27 04:04:08+02:00,2,sudden_drop,85.7,73.6,8.747,16.748,89.777,89.777,29.198,high,high,0.115,0.432,51.0,low_rb_usage,low_or_uncertain,0.341,125.0,41186.0,41.0,-83.671,14.996,1,1.0,2,100.0,141,2,100.0,6,2,100.0,4,0,0.0,0,2,100.0,20,0,0.0,0,2,100.0,16,0,0.0,0,14.688,3.066,4.48,High
LTE-TP-EP-002219,542020041221088+20250828121902+Fiji-Nadi-LTE-DL-D!20250828120130,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 02:01:27+02:00,2025-08-28 02:01:28+02:00,2,sudden_drop,85.7,77.75,2.547,5.115,43.58,43.58,31.353,high,high,0.058,0.081,36.5,low_rb_usage,low_or_uncertain,0.131,183.0,41384.0,41.0,-81.44,20.899,1,1.0,2,100.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,High
LTE-TP-EP-002425,542020041221088+20250828124503+Fiji-Nadi-LTE-DL-D!20250828124436,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 02:43:55+02:00,2025-08-28 02:43:56+02:00,2,radio_limited_degradation,85.7,76.55,1.334,1.47,23.91,23.91,20.975,high,high,0.041,0.042,114.0,low_rb_usage,low_or_uncertain,0.014,385.0,41384.0,41.0,-106.083,2.456,2,1.0,2,100.0,252,2,100.0,34,2,100.0,16,0,0.0,0,2,100.0,40,0,0.0,0,2,100.0,20,0,0.0,0,44.172,10.99,12.172,High
LTE-TP-EP-002870,542020041221088+20250828140718+Fiji-Nadi-LTE-DL-D!20250828140641,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 04:04:56+02:00,2025-08-28 04:04:58+02:00,3,sudden_drop,85.6,72.667,1.509,2.111,50.738,50.738,41.853,high,high,0.03,0.036,27.0,low_rb_usage,low_or_uncertain,0.108,183.0,41186.0,41.0,-79.95,15.117,1,2.0,3,100.0,6,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,15.48,0.021,4.119,High
LTE-TP-EP-000572,542020041221088+20250827122335+Fiji-Nadi-LTE-DL-D!20250827113336,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 01:33:30+02:00,2025-08-27 01:33:30+02:00,1,sudden_drop,85.6,85.6,9.721,9.721,100.206,100.206,72.965,high,high,0.097,0.133,81.0,below_median_rb_usage,unknown,0.12,393.0,500.0,1.0,-99.644,17.428,1,0.0,1,100.0,61,1,100.0,2,0,0.0,0,0,0.0,0,1,100.0,5,0,0.0,0,0,0.0,0,0,0.0,0,22.32,6.101,6.101,High
LTE-TP-EP-001469,542020041221088+20250827152632+Fiji-Nadi-LTE-DL-D!20250827152422,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:22:35+02:00,2025-08-27 05:22:56+02:00,11,radio_limited_degradation,85.5,59.882,0.004,3.778,20.831,20.831,13.369,high,high,0.0,0.001,49.0,low_rb_usage,low_or_uncertain,0.032,487.0,40790.0,41.0,-112.98,2.511,2,21.0,11,100.0,1345,11,100.0,177,9,81.818,24,0,0.0,0,11,100.0,80,0,0.0,0,11,100.0,106,0,0.0,0,7.02,0.0,3.639,High
LTE-TP-EP-001659,542020041221088+20250827161234+Fiji-Nadi-LTE-DL-D!20250827161029,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 06:10:13+02:00,2025-08-27 06:10:27+02:00,8,radio_limited_degradation,85.5,74.262,0.866,2.325,53.836,53.836,11.451,high,high,0.016,0.046,75.0,low_rb_usage,low_or_uncertain,0.042,469.0,1850.0,3.0,-97.638,5.667,2,14.0,8,100.0,841,8,100.0,69,3,37.5,10,0,0.0,0,5,62.5,40,0,0.0,0,8,100.0,111,0,0.0,0,20.448,0.062,11.676,High
LTE-TP-EP-000178,542020041221088+20250827102926+Fiji-Nadi-LTE-DL-D!20250827102813,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 00:27:15+02:00,2025-08-27 00:27:26+02:00,7,radio_limited_degradation,85.5,62.814,1.213,2.062,15.961,15.961,11.256,high,high,0.053,0.048,57.0,low_rb_usage,low_or_uncertain,0.026,395.0,9310.0,28.0,-106.183,4.775,2,11.0,7,100.0,1929,7,100.0,106,7,100.0,24,0,0.0,0,7,100.0,150,0,0.0,0,7,100.0,87,0,0.0,0,28.548,0.1,16.001,High
LTE-TP-EP-002807,542020041221088+20250828140057+Fiji-Nadi-LTE-DL-D!20250828135741,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 03:55:53+02:00,2025-08-28 03:56:08+02:00,7,radio_limited_degradation,85.5,74.329,0.476,1.399,41.037,41.037,23.872,high,high,0.013,0.02,64.0,low_rb_usage,low_or_uncertain,0.032,182.0,41186.0,41.0,-109.014,7.593,2,15.0,7,100.0,571,4,57.143,20,4,57.143,8,0,0.0,0,4,57.143,55,0,0.0,0,6,85.714,34,0,0.0,0,30.672,0.033,11.967,High
LTE-TP-EP-003096,542020041221088+20250828153702+Fiji-Nadi-LTE-DL-D!20250828152243,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 05:20:49+02:00,2025-08-28 05:20:58+02:00,5,radio_limited_degradation,85.5,47.5,3.159,6.276,15.961,15.961,11.256,high,high,0.053,0.054,57.0,low_rb_usage,low_or_uncertain,0.114,318.0,9310.0,28.0,-94.639,3.574,2,9.0,5,100.0,695,5,100.0,53,1,20.0,6,4,80.0,8,5,100.0,111,3,60.0,18,5,100.0,42,0,0.0,0,10.715,9.673,10.729,High
LTE-TP-EP-000843,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 02:11:57+02:00,2025-08-27 02:12:00+02:00,4,ca_underperformance,85.5,59.125,3.56,5.238,35.14,35.14,36.843,high,high,0.072,0.086,116.5,medium_rb_usage,medium,0.064,363.0,40790.0,41.0,-119.537,3.046,2,3.0,4,100.0,1527,4,100.0,71,4,100.0,28,4,100.0,8,4,100.0,323,4,100.0,44,4,100.0,78,0,0.0,0,0.0,0.0,0.002,High
LTE-TP-EP-000211,542020041221088+20250827103246+Fiji-Nadi-LTE-DL-D!20250827103001,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 00:29:44+02:00,2025-08-27 00:29:46+02:00,3,radio_limited_degradation,85.5,61.267,1.016,3.683,6.655,6.655,24.19,high,high,0.023,0.021,91.0,below_median_rb_usage,unknown,0.04,395.0,500.0,1.0,-116.062,2.069,2,2.0,3,100.0,1179,3,100.0,89,3,100.0,26,0,0.0,0,3,100.0,125,0,0.0,0,3,100.0,71,3,100.0,21,45.18,0.109,24.858,High
LTE-TP-EP-002085,542020041221088+20250828121001+Fiji-Nadi-LTE-DL-D!20250828114201,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 01:40:54+02:00,2025-08-28 01:40:56+02:00,3,radio_limited_degradation,85.5,82.6,0.132,0.825,43.58,43.58,31.353,high,high,0.004,0.005,16.0,low_rb_usage,low_or_uncertain,0.052,184.0,41384.0,41.0,-76.588,16.079,1,2.0,3,100.0,57,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3.168,0.759,2.022,High
LTE-TP-EP-002960,542020041221088+20250828142038+Fiji-Nadi-LTE-DL-D!20250828142010,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 04:18:25+02:00,2025-08-28 04:18:29+02:00,3,ca_underperformance,85.5,76.767,1.674,2.68,43.97,43.97,8.815,high,high,0.028,0.03,52.0,low_rb_usage,low_or_uncertain,0.055,196.0,500.0,1.0,-101.137,5.478,1,4.0,3,100.0,252,3,100.0,51,2,66.667,4,0,0.0,0,3,100.0,15,0,0.0,0,3,100.0,12,0,0.0,0,9.67,7.293,20.4,Critical
LTE-TP-EP-000857,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 02:12:42+02:00,2025-08-27 02:12:43+02:00,2,radio_limited_degradation,85.5,67.85,3.084,3.114,23.618,23.618,30.391,high,high,0.071,0.065,127.5,below_median_rb_usage,unknown,0.027,140.0,500.0,1.0,-121.031,-1.068,2,1.0,2,100.0,603,2,100.0,44,2,100.0,24,0,0.0,0,2,100.0,112,0,0.0,0,2,100.0,48,0,0.0,0,44.928,12.411,13.646,High
LTE-TP-EP-001755,542020041221088+20250828103907+Fiji-Nadi-LTE-DL-D!20250828103834,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 00:38:33+02:00,2025-08-28 00:38:34+02:00,2,radio_limited_degradation,85.5,63.25,3.793,4.46,33.111,33.111,30.454,high,high,0.064,0.065,111.5,low_rb_usage,low_or_uncertain,0.05,455.0,1850.0,3.0,-102.863,3.583,2,1.0,2,100.0,300,2,100.0,44,2,100.0,8,2,100.0,6,2,100.0,80,2,100.0,48,2,100.0,18,0,0.0,0,45.144,0.046,12.302,High
LTE-TP-EP-001762,542020041221088+20250828104127+Fiji-Nadi-LTE-DL-D!20250828104043,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 00:38:53+02:00,2025-08-28 00:38:54+02:00,2,radio_limited_degradation,85.5,63.25,2.721,3.927,36.371,36.371,35.605,high,high,0.046,0.047,122.5,below_median_rb_usage,unknown,0.032,455.0,9310.0,28.0,-95.367,1.486,2,1.0,2,100.0,390,2,100.0,34,2,100.0,12,2,100.0,6,2,100.0,120,2,100.0,46,2,100.0,42,0,0.0,0,42.984,0.049,11.665,High
LTE-TP-EP-001932,542020041221088+20250828113831+Fiji-Nadi-LTE-DL-D!20250828110657,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 01:06:31+02:00,2025-08-28 01:06:32+02:00,2,ca_underperformance,85.5,85.5,2.491,3.104,49.45,49.45,41.347,high,high,0.05,0.06,147.0,medium_rb_usage,medium,0.021,165.0,40790.0,41.0,-115.891,2.963,1,1.0,2,100.0,377,2,100.0,27,2,100.0,8,0,0.0,0,2,100.0,62,2,100.0,2,2,100.0,42,0,0.0,0,37.584,0.084,10.148,High
LTE-TP-EP-002176,542020041221088+20250828121642+Fiji-Nadi-LTE-DL-D!20250828115710,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 01:55:48+02:00,2025-08-28 01:55:51+02:00,2,sudden_drop,85.5,75.0,1.737,4.658,43.58,43.58,31.353,high,high,0.04,0.055,29.5,low_rb_usage,low_or_uncertain,0.141,183.0,41384.0,41.0,-80.157,17.112,1,3.0,2,100.0,60,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,100.0,14,0.0,0.0,0.005,High
LTE-TP-EP-002593,542020041221088+20250828132455+Fiji-Nadi-LTE-DL-D!20250828131658,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 03:15:57+02:00,2025-08-28 03:15:58+02:00,2,sudden_drop,85.5,79.05,4.432,5.38,41.961,41.961,15.327,high,high,0.104,0.25,38.5,low_rb_usage,low_or_uncertain,0.149,231.0,41384.0,41.0,-89.797,9.041,2,1.0,2,100.0,84,0,0.0,0,2,100.0,8,0,0.0,0,2,100.0,30,0,0.0,0,2,100.0,20,0,0.0,0,9.364,9.177,16.117,High
LTE-TP-EP-000177,542020041221088+20250827102926+Fiji-Nadi-LTE-DL-D!20250827102813,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 00:27:14+02:00,2025-08-27 00:27:14+02:00,1,ca_underperformance,85.5,85.5,4.352,4.352,43.97,43.97,48.164,high,high,0.099,0.09,136.0,medium_rb_usage,medium,0.032,332.0,500.0,1.0,-113.52,0.33,1,0.0,1,100.0,236,1,100.0,24,1,100.0,6,0,0.0,0,1,100.0,20,0,0.0,0,1,100.0,11,0,0.0,0,6.2,12.737,12.737,High
LTE-TP-EP-000229,542020041221088+20250827103926+Fiji-Nadi-LTE-DL-D!20250827103843,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 00:37:03+02:00,2025-08-27 00:37:03+02:00,1,ca_underperformance,85.5,85.5,0.867,0.867,43.97,43.97,48.164,high,high,0.02,0.018,139.0,medium_rb_usage,medium,0.006,395.0,500.0,1.0,-117.291,1.559,1,0.0,1,100.0,380,1,100.0,23,1,100.0,6,0,0.0,0,1,100.0,35,0,0.0,0,1,100.0,18,0,0.0,0,0.0,0.0,0.0,High
LTE-TP-EP-001173,542020041221088+20250827135348+Fiji-Nadi-LTE-DL-D!20250827133514,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 03:33:27+02:00,2025-08-27 03:33:27+02:00,1,ca_underperformance,85.5,85.5,1.504,1.504,49.45,49.45,41.347,high,high,0.03,0.036,152.0,medium_rb_usage,medium,0.01,147.0,40790.0,41.0,-112.036,7.997,1,0.0,1,100.0,154,1,100.0,15,1,100.0,4,0,0.0,0,1,100.0,10,0,0.0,0,1,100.0,6,0,0.0,0,0.0,0.398,0.398,High
LTE-TP-EP-001414,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:12:30+02:00,2025-08-27 05:12:30+02:00,1,sudden_drop,85.5,85.5,10.1,10.1,153.588,153.588,82.102,high,high,0.066,0.123,92.0,below_median_rb_usage,unknown,0.11,115.0,9310.0,28.0,-80.592,12.523,1,0.0,1,100.0,39,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,5,0,0.0,0,1.76,5.739,5.739,High
LTE-TP-EP-001804,542020041221088+20250828104747+Fiji-Nadi-LTE-DL-D!20250828104718,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 00:46:02+02:00,2025-08-28 00:46:02+02:00,1,ca_underperformance,85.5,85.5,3.518,3.518,62.203,62.203,47.696,high,high,0.057,0.074,155.0,medium_rb_usage,medium,0.023,16.0,40790.0,41.0,-95.878,7.127,1,0.0,1,100.0,224,1,100.0,18,1,100.0,6,0,0.0,0,1,100.0,20,0,0.0,0,1,100.0,10,0,0.0,0,13.0,13.031,13.031,High
LTE-TP-EP-001051,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 03:07:39+02:00,2025-08-27 03:07:41+02:00,3,rolling_local_drop,85.4,74.2,0.048,5.362,24.24,24.24,15.458,high,high,0.002,0.003,72.0,low_rb_usage,low_or_uncertain,0.043,131.0,356.0,1.0,-88.732,7.225,2,2.0,3,100.0,690,3,100.0,173,3,100.0,12,3,100.0,9,3,100.0,151,3,100.0,75,3,100.0,49,0,0.0,0,28.116,6.827,10.833,High
LTE-TP-EP-001073,542020041221088+20250827134427+Fiji-Nadi-LTE-DL-D!20250827131213,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 03:10:59+02:00,2025-08-27 03:11:00+02:00,2,sudden_drop,85.4,81.05,4.91,6.384,54.17,54.17,19.533,high,high,0.091,0.268,96.5,below_median_rb_usage,unknown,0.066,129.0,41186.0,41.0,-99.543,9.011,1,1.0,2,100.0,330,0,0.0,0,0,0.0,0,0,0.0,0,2,100.0,20,0,0.0,0,2,100.0,22,0,0.0,0,4.599,4.586,8.026,High
LTE-TP-EP-001859,542020041221088+20250828105628+Fiji-Nadi-LTE-DL-D!20250828105605,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 00:55:12+02:00,2025-08-28 00:55:13+02:00,2,radio_limited_degradation,85.4,78.9,3.308,6.967,49.445,49.445,41.901,high,high,0.085,0.115,124.5,below_median_rb_usage,unknown,0.053,163.0,41384.0,41.0,-105.009,9.432,1,1.0,2,100.0,138,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,50.0,2,1,50.0,7,25.524,6.491,7.061,High
LTE-TP-EP-003019,542020041221088+20250828143419+Fiji-Nadi-LTE-DL-D!20250828143343,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 04:32:43+02:00,2025-08-28 04:32:44+02:00,2,sudden_drop,85.4,69.7,1.424,8.061,38.05,38.05,34.981,high,high,0.033,0.045,138.5,medium_rb_usage,medium,0.053,395.0,40988.0,41.0,-98.038,3.614,2,1.0,2,100.0,296,2,100.0,28,2,100.0,12,0,0.0,0,2,100.0,42,0,0.0,0,2,100.0,34,0,0.0,0,41.724,0.075,12.025,High
LTE-TP-EP-002792,542020041221088+20250828135437+Fiji-Nadi-LTE-DL-D!20250828135310,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 03:52:25+02:00,2025-08-28 03:52:25+02:00,1,rb_efficiency_underperformance,85.4,85.4,5.22,5.22,47.065,47.065,37.785,high,high,0.111,0.138,127.0,medium_rb_usage,medium,0.041,168.0,41384.0,41.0,-95.514,3.769,1,0.0,1,100.0,187,1,100.0,5,1,100.0,2,0,0.0,0,1,100.0,10,0,0.0,0,1,100.0,13,0,0.0,0,12.19,12.144,12.144,High
LTE-TP-EP-002734,542020041221088+20250828134616+Fiji-Nadi-LTE-DL-D!20250828134149,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 03:41:16+02:00,2025-08-28 03:41:19+02:00,3,radio_limited_degradation,85.3,74.633,3.518,7.276,70.749,70.749,24.756,high,high,0.05,0.142,35.0,low_rb_usage,low_or_uncertain,0.197,232.0,41384.0,41.0,-95.86,12.391,1,3.0,3,100.0,402,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,100.0,10,0,0.0,0,3.312,0.0,0.04,High
LTE-TP-EP-000331,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 00:50:59+02:00,2025-08-27 00:51:00+02:00,2,sudden_drop,85.2,84.7,0.236,1.937,30.71,30.71,24.213,high,high,0.01,0.022,86.5,low_rb_usage,low_or_uncertain,0.017,487.0,41186.0,41.0,-112.447,3.345,2,1.0,2,100.0,213,2,100.0,2,0,0.0,0,2,100.0,6,2,100.0,62,2,100.0,48,2,100.0,15,0,0.0,0,7.412,7.025,17.244,High
LTE-TP-EP-001489,542020041221088+20250827152912+Fiji-Nadi-LTE-DL-D!20250827152850,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:27:35+02:00,2025-08-27 05:27:36+02:00,2,sustained_low_throughput_window,85.2,73.35,1.377,3.256,55.893,55.893,36.889,high,high,0.019,0.031,111.5,below_median_rb_usage,unknown,0.03,50.0,41186.0,41.0,-101.851,7.648,1,1.0,2,100.0,565,2,100.0,36,2,100.0,14,0,0.0,0,2,100.0,70,0,0.0,0,2,100.0,58,0,0.0,0,3.706,3.771,3.929,High
LTE-TP-EP-002673,542020041221088+20250828133856+Fiji-Nadi-LTE-DL-D!20250828133030,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 03:30:04+02:00,2025-08-28 03:30:04+02:00,1,radio_limited_degradation,85.2,85.2,2.824,2.824,64.715,64.715,15.34,high,high,0.044,0.184,39.0,low_rb_usage,low_or_uncertain,0.072,179.0,40988.0,41.0,-98.3,12.988,1,0.0,1,100.0,72,1,100.0,4,0,0.0,0,0,0.0,0,1,100.0,5,0,0.0,0,1,100.0,12,1,100.0,7,1.08,0.093,0.093,High
LTE-TP-EP-002008,542020041221088+20250828114952+Fiji-Nadi-LTE-DL-D!20250828112430,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 01:22:57+02:00,2025-08-28 01:23:02+02:00,4,sustained_low_throughput_window,85.1,78.525,1.945,2.697,59.32,59.32,26.566,high,high,0.033,0.088,106.0,below_median_rb_usage,unknown,0.028,375.0,500.0,1.0,-98.298,4.352,1,5.0,4,100.0,639,4,100.0,53,4,100.0,10,0,0.0,0,4,100.0,40,0,0.0,0,4,100.0,24,0,0.0,0,0.39,0.014,0.57,High
LTE-TP-EP-002089,542020041221088+20250828121001+Fiji-Nadi-LTE-DL-D!20250828114201,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 01:41:33+02:00,2025-08-28 01:41:39+02:00,2,radio_limited_degradation,85.1,73.8,0.119,3.037,39.504,39.504,29.617,high,high,0.003,0.004,24.0,low_rb_usage,low_or_uncertain,0.083,184.0,41384.0,41.0,-79.574,16.904,1,6.0,2,100.0,72,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1.46,0.775,2.923,High
