id,route_label,test_type,rows,time_start,time_end,mean_tp,median_tp,p25_tp,p10_tp,low_tp_ratio,anomaly_sample_ratio,bad_session_flag,median_rb_usage,median_throughput_per_rb,rb_demand_confidence_mode,mean_rsrp,mean_sinr,unique_pci_count
542020041221088+20250827094025+Fiji-Nadi-LTE-DL-D!20250827093942,Fiji-Nadi-LTE-DL-D,DL-D,114,2025-08-26 23:37:40+02:00,2025-08-26 23:39:42+02:00,31.572608509649918,30.187616641227034,24.847788903171732,11.491031809043045,0.08771929824561403,0.14035087719298245,False,90.98952529073134,0.3327021811378176,unknown,-108.99628199198851,9.709901663011689,114
542020041221088+20250827094725+Fiji-Nadi-LTE-DL-D!20250827094401,Fiji-Nadi-LTE-DL-D,DL-D,122,2025-08-26 23:41:59+02:00,2025-08-26 23:44:01+02:00,38.368102518303935,31.369441268885694,22.023694375863414,14.962010764066896,0.06557377049180328,0.18032786885245902,False,110.65455265956228,0.29257360890412565,high,-107.17417406743188,11.687703846182158,122
542020041221088+20250827094925+Fiji-Nadi-LTE-DL-D!20250827094611,Fiji-Nadi-LTE-DL-D,DL-D,54,2025-08-26 23:44:10+02:00,2025-08-26 23:46:11+02:00,74.26570084623202,76.4916563878673,51.28281163307866,25.71660381109298,0.05555555555555555,0.18518518518518517,False,123.40785822737298,0.631603968884852,high,-102.91789510615648,18.18357158067897,54
542020041221088+20250827094505+Fiji-Nadi-LTE-DL-D!20250827094151,Fiji-Nadi-LTE-DL-D,DL-D,122,2025-08-26 23:39:49+02:00,2025-08-26 23:41:52+02:00,38.39031243976029,37.35165453964726,25.69763070280064,17.551158223269614,0.03278688524590164,0.1721311475409836,False,93.60913129625875,0.3332263343686215,unknown,-105.70131544093354,7.2975560225531035,122
