operational_incident_id,id,route_label,start_time,end_time,strict_episodes,rows,max_priority,mean_priority,max_impact,max_confidence,consensus_rows,statistical_only_rows,ml_only_rows,dominant_statistical_type,dominant_ml_type,primary_serving_pci,duration_seconds
INC-000340,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:06:01+02:00,2025-08-27 03:06:01+02:00,1,1,68.46,68.46,74.39,61.2,0,1,0,sudden_drop,normal,394.0,0.0
INC-000870,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,Fiji-Nadi-LTE-DL-D,2025-08-28 03:10:03+02:00,2025-08-28 03:10:03+02:00,1,1,68.46,68.46,74.4,61.2,0,1,0,sudden_drop,normal,254.0,0.0
INC-001010,542020041221088+20250828141838+Fiji-Nadi-LTE-DL-D!20250828141754,Fiji-Nadi-LTE-DL-D,2025-08-28 04:17:42+02:00,2025-08-28 04:17:45+02:00,1,4,68.44,68.44,83.29,50.3,0,4,0,radio_limited_degradation,normal,375.0,3.0
INC-000517,542020041221088+20250827151552+Fiji-Nadi-LTE-DL-D!20250827151524,Fiji-Nadi-LTE-DL-D,2025-08-27 05:15:00+02:00,2025-08-27 05:15:00+02:00,1,1,68.44,68.44,63.76,74.15,0,1,0,ca_underperformance,normal,487.0,0.0
INC-000133,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,Fiji-Nadi-LTE-DL-D,2025-08-27 00:52:44+02:00,2025-08-27 00:52:46+02:00,1,3,68.42,68.42,68.93,67.79,0,3,0,radio_limited_degradation,normal,210.0,2.0
INC-000496,542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,Fiji-Nadi-LTE-DL-D,2025-08-27 05:10:37+02:00,2025-08-27 05:10:38+02:00,1,2,68.41,68.41,72.83,63.01,0,2,0,radio_limited_degradation,normal,114.0,1.0
INC-000551,542020041221088+20250827152912+Fiji-Nadi-LTE-DL-D!20250827152850,Fiji-Nadi-LTE-DL-D,2025-08-27 05:27:20+02:00,2025-08-27 05:27:22+02:00,1,3,68.4,68.4,65.77,71.62,0,3,0,ca_underperformance,normal,122.0,2.0
INC-000507,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,Fiji-Nadi-LTE-DL-D,2025-08-27 05:12:30+02:00,2025-08-27 05:12:30+02:00,1,1,68.4,68.4,61.84,76.42,0,1,0,sudden_drop,normal,115.0,0.0
INC-000809,542020041221088+20250828124503+Fiji-Nadi-LTE-DL-D!20250828124436,Fiji-Nadi-LTE-DL-D,2025-08-28 02:44:32+02:00,2025-08-28 02:44:33+02:00,1,2,68.37,68.37,74.23,61.2,0,2,0,rolling_local_drop,normal,313.0,1.0
INC-000768,542020041221088+20250828123522+Fiji-Nadi-LTE-DL-D!20250828123323,Fiji-Nadi-LTE-DL-D,2025-08-28 02:32:29+02:00,2025-08-28 02:32:37+02:00,1,9,68.36,68.36,77.41,57.3,0,9,0,radio_limited_degradation,normal,385.0,8.0
INC-001041,542020041221088+20250828153519+Fiji-Nadi-LTE-DL-D!20250828151816,Fiji-Nadi-LTE-DL-D,2025-08-28 05:17:41+02:00,2025-08-28 05:17:43+02:00,1,3,68.34,68.34,74.03,61.4,0,3,0,radio_limited_degradation,normal,455.0,2.0
INC-000334,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,Fiji-Nadi-LTE-DL-D,2025-08-27 03:04:41+02:00,2025-08-27 03:04:42+02:00,1,2,68.31,68.31,73.17,62.36,0,2,0,radio_limited_degradation,normal,395.0,1.0
INC-000621,542020041221088+20250828103047+Fiji-Nadi-LTE-DL-D!20250828102736,Fiji-Nadi-LTE-DL-D,2025-08-28 00:26:40+02:00,2025-08-28 00:26:41+02:00,1,2,68.28,68.28,64.76,72.58,0,2,0,rolling_local_drop,normal,487.0,1.0
INC-000335,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,Fiji-Nadi-LTE-DL-D,2025-08-27 03:04:49+02:00,2025-08-27 03:04:49+02:00,1,1,68.23,68.23,73.99,61.2,0,1,0,sudden_drop,normal,395.0,0.0
INC-000636,542020041221088+20250828103907+Fiji-Nadi-LTE-DL-D!20250828103834,Fiji-Nadi-LTE-DL-D,2025-08-28 00:38:29+02:00,2025-08-28 00:38:32+02:00,1,4,68.22,68.22,77.33,57.1,0,4,0,radio_limited_degradation,normal,320.0,3.0
INC-000199,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,Fiji-Nadi-LTE-DL-D,2025-08-27 01:34:28+02:00,2025-08-27 01:34:29+02:00,1,2,68.22,68.22,73.96,61.2,0,2,0,rolling_local_drop,normal,394.0,1.0
INC-000005,542020041221088+20250827094505+Fiji-Nadi-LTE-DL-D!20250827094151,Fiji-Nadi-LTE-DL-D,2025-08-26 23:40:01+02:00,2025-08-26 23:40:01+02:00,1,1,68.21,68.21,46.13,95.2,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,288.0,0.0
INC-000702,542020041221088+20250828114952+Fiji-Nadi-LTE-DL-D!20250828112430,Fiji-Nadi-LTE-DL-D,2025-08-28 01:23:22+02:00,2025-08-28 01:23:25+02:00,1,4,68.2,68.2,75.91,58.77,0,4,0,rolling_local_drop,normal,375.0,3.0
INC-000824,542020041221088+20250828125203+Fiji-Nadi-LTE-DL-D!20250828125121,Fiji-Nadi-LTE-DL-D,2025-08-28 02:50:38+02:00,2025-08-28 02:50:39+02:00,1,2,68.15,68.15,78.3,55.74,0,2,0,radio_limited_degradation,normal,165.0,1.0
INC-000344,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:06:50+02:00,2025-08-27 03:06:50+02:00,1,1,68.15,68.15,72.73,62.56,0,1,0,radio_limited_degradation,normal,394.0,0.0
INC-000251,542020041221088+20250827123938+Fiji-Nadi-LTE-DL-D!20250827115735,Fiji-Nadi-LTE-DL-D,2025-08-27 01:57:00+02:00,2025-08-27 01:57:00+02:00,1,1,68.12,68.12,60.2,77.8,0,1,0,sudden_drop,normal,156.0,0.0
INC-000765,542020041221088+20250828123202+Fiji-Nadi-LTE-DL-D!20250828122853,Fiji-Nadi-LTE-DL-D,2025-08-28 02:27:09+02:00,2025-08-28 02:27:16+02:00,2,4,68.05,65.66499999999999,65.38,71.32,0,4,0,ca_underperformance,ml_quantile_p75_resource_underperformance,345.0,7.0
INC-000134,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,Fiji-Nadi-LTE-DL-D,2025-08-27 00:52:53+02:00,2025-08-27 00:52:54+02:00,1,2,68.0,68.0,73.56,61.2,0,2,0,rolling_local_drop,normal,210.0,1.0
INC-000656,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,Fiji-Nadi-LTE-DL-D,2025-08-28 00:48:35+02:00,2025-08-28 00:48:36+02:00,1,2,68.0,68.0,72.45,62.56,0,2,0,radio_limited_degradation,normal,163.0,1.0
INC-000414,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,Fiji-Nadi-LTE-DL-D,2025-08-27 03:41:41+02:00,2025-08-27 03:41:41+02:00,1,1,67.99,67.99,72.43,62.56,0,1,0,radio_limited_degradation,normal,135.0,0.0
INC-000023,542020041221088+20250827094925+Fiji-Nadi-LTE-DL-D!20250827094611,Fiji-Nadi-LTE-DL-D,2025-08-26 23:45:51+02:00,2025-08-26 23:45:52+02:00,1,2,67.92,67.92,62.66,74.34,0,2,0,ca_underperformance,ml_quantile_p75_resource_underperformance,151.0,1.0
INC-000502,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,Fiji-Nadi-LTE-DL-D,2025-08-27 05:11:45+02:00,2025-08-27 05:11:46+02:00,1,2,67.89,67.89,73.37,61.2,0,2,0,rolling_local_drop,normal,115.0,1.0
INC-000473,542020041221088+20250827141230+Fiji-Nadi-LTE-DL-D!20250827140734,Fiji-Nadi-LTE-DL-D,2025-08-27 04:07:13+02:00,2025-08-27 04:07:16+02:00,1,4,67.87,67.87,74.49,59.77,0,4,0,ca_underperformance,normal,125.0,3.0
INC-000112,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,Fiji-Nadi-LTE-DL-D,2025-08-27 00:47:00+02:00,2025-08-27 00:47:01+02:00,1,2,67.87,67.87,68.27,67.38,0,2,0,rolling_local_drop,normal,128.0,1.0
INC-000588,542020041221088+20250827161154+Fiji-Nadi-LTE-DL-D!20250827160820,Fiji-Nadi-LTE-DL-D,2025-08-27 06:07:04+02:00,2025-08-27 06:07:08+02:00,1,5,67.85,67.85,86.94,44.52,0,5,0,radio_limited_degradation,normal,469.0,4.0
INC-000524,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,Fiji-Nadi-LTE-DL-D,2025-08-27 05:16:33+02:00,2025-08-27 05:16:34+02:00,1,2,67.77,67.77,63.34,73.19,0,2,0,sudden_drop,normal,122.0,1.0
INC-000520,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,Fiji-Nadi-LTE-DL-D,2025-08-27 05:15:45+02:00,2025-08-27 05:15:46+02:00,1,2,67.76,67.76,69.16,66.04,0,2,0,radio_limited_degradation,normal,122.0,1.0
INC-000271,542020041221088+20250827131624+Fiji-Nadi-LTE-DL-D!20250827121056,Fiji-Nadi-LTE-DL-D,2025-08-27 02:10:15+02:00,2025-08-27 02:10:16+02:00,1,2,67.73,67.73,78.53,54.54,0,2,0,radio_limited_degradation,normal,140.0,1.0
INC-000997,542020041221088+20250828141358+Fiji-Nadi-LTE-DL-D!20250828141324,Fiji-Nadi-LTE-DL-D,2025-08-28 04:12:19+02:00,2025-08-28 04:12:21+02:00,2,2,67.72,64.405,77.11,56.24,0,2,0,radio_limited_degradation,normal,250.0,2.0
INC-000657,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,Fiji-Nadi-LTE-DL-D,2025-08-28 00:48:48+02:00,2025-08-28 00:48:50+02:00,1,3,67.64,67.64,72.02,62.29,0,3,0,radio_limited_degradation,normal,163.0,2.0
INC-000898,542020041221088+20250828132555+Fiji-Nadi-LTE-DL-D!20250828131914,Fiji-Nadi-LTE-DL-D,2025-08-28 03:18:48+02:00,2025-08-28 03:18:50+02:00,1,3,67.64,67.64,65.16,70.66,0,3,0,radio_limited_degradation,normal,353.0,2.0
INC-000218,542020041221088+20250827123337+Fiji-Nadi-LTE-DL-D!20250827114216,Fiji-Nadi-LTE-DL-D,2025-08-27 01:40:47+02:00,2025-08-27 01:40:49+02:00,1,3,67.63,67.63,84.17,47.41,0,3,0,radio_limited_degradation,normal,487.0,2.0
INC-000109,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,Fiji-Nadi-LTE-DL-D,2025-08-27 00:46:24+02:00,2025-08-27 00:46:25+02:00,1,2,67.63,67.63,64.69,71.22,0,2,0,rolling_local_drop,normal,126.0,1.0
INC-000446,542020041221088+20250827140850+Fiji-Nadi-LTE-DL-D!20250827140234,Fiji-Nadi-LTE-DL-D,2025-08-27 04:01:22+02:00,2025-08-27 04:01:23+02:00,1,2,67.56,67.56,72.77,61.2,0,2,0,rolling_local_drop,normal,124.0,1.0
INC-000024,542020041221088+20250827094925+Fiji-Nadi-LTE-DL-D!20250827094611,Fiji-Nadi-LTE-DL-D,2025-08-26 23:46:06+02:00,2025-08-26 23:46:07+02:00,1,2,67.55,67.55,63.37,72.65,0,2,0,ca_underperformance,ml_quantile_p75_resource_underperformance,151.0,1.0
INC-000646,542020041221088+20250828104747+Fiji-Nadi-LTE-DL-D!20250828104718,Fiji-Nadi-LTE-DL-D,2025-08-28 00:45:20+02:00,2025-08-28 00:45:23+02:00,1,4,67.54,67.54,71.88,62.24,0,4,0,rolling_local_drop,normal,355.0,3.0
INC-000124,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,Fiji-Nadi-LTE-DL-D,2025-08-27 00:50:18+02:00,2025-08-27 00:50:19+02:00,1,2,67.53,67.53,74.12,59.48,0,2,0,rolling_local_drop,normal,212.0,1.0
INC-000214,542020041221088+20250827123136+Fiji-Nadi-LTE-DL-D!20250827114007,Fiji-Nadi-LTE-DL-D,2025-08-27 01:38:42+02:00,2025-08-27 01:38:43+02:00,1,2,67.47,67.47,64.11,71.57,0,2,0,rolling_local_drop,normal,137.0,1.0
INC-000673,542020041221088+20250828105628+Fiji-Nadi-LTE-DL-D!20250828105605,Fiji-Nadi-LTE-DL-D,2025-08-28 00:55:40+02:00,2025-08-28 00:55:41+02:00,1,2,67.45,67.45,67.55,67.33,0,2,0,rolling_local_drop,normal,163.0,1.0
INC-000079,542020041221088+20250827102926+Fiji-Nadi-LTE-DL-D!20250827102813,Fiji-Nadi-LTE-DL-D,2025-08-27 00:28:10+02:00,2025-08-27 00:28:14+02:00,1,5,67.41,67.41,83.48,47.78,0,5,0,radio_limited_degradation,normal,148.0,4.0
INC-001040,542020041221088+20250828153519+Fiji-Nadi-LTE-DL-D!20250828151816,Fiji-Nadi-LTE-DL-D,2025-08-28 05:16:21+02:00,2025-08-28 05:16:25+02:00,2,3,67.4,66.565,75.45,57.56,0,3,0,radio_limited_degradation,normal,455.0,4.0
INC-000627,542020041221088+20250828103207+Fiji-Nadi-LTE-DL-D!20250828102946,Fiji-Nadi-LTE-DL-D,2025-08-28 00:27:54+02:00,2025-08-28 00:27:56+02:00,1,3,67.39,67.39,61.8,74.22,0,3,0,radio_limited_degradation,normal,487.0,2.0
INC-000182,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,Fiji-Nadi-LTE-DL-D,2025-08-27 01:30:02+02:00,2025-08-27 01:30:04+02:00,1,3,67.38,67.38,68.95,65.47,0,3,0,rb_conditioned_underperformance,normal,341.0,2.0
INC-000854,542020041221088+20250828130244+Fiji-Nadi-LTE-DL-D!20250828130228,Fiji-Nadi-LTE-DL-D,2025-08-28 03:01:26+02:00,2025-08-28 03:01:30+02:00,2,3,67.38,65.805,80.68,51.12,0,3,0,radio_limited_degradation,normal,167.0,4.0
INC-000476,542020041221088+20250827144511+Fiji-Nadi-LTE-DL-D!20250827144430,Fiji-Nadi-LTE-DL-D,2025-08-27 04:43:13+02:00,2025-08-27 04:43:16+02:00,1,4,67.35,67.35,72.12,61.52,0,4,0,ca_underperformance,normal,122.0,3.0
INC-000021,542020041221088+20250827094925+Fiji-Nadi-LTE-DL-D!20250827094611,Fiji-Nadi-LTE-DL-D,2025-08-26 23:45:35+02:00,2025-08-26 23:45:35+02:00,1,1,67.33,67.33,71.23,62.56,0,1,0,radio_limited_degradation,normal,151.0,0.0
INC-000837,542020041221088+20250828125404+Fiji-Nadi-LTE-DL-D!20250828125334,Fiji-Nadi-LTE-DL-D,2025-08-28 02:52:56+02:00,2025-08-28 02:52:56+02:00,1,1,67.29,67.29,70.58,63.26,0,1,0,radio_limited_degradation,normal,167.0,0.0
INC-000963,542020041221088+20250828140057+Fiji-Nadi-LTE-DL-D!20250828135741,Fiji-Nadi-LTE-DL-D,2025-08-28 03:56:35+02:00,2025-08-28 03:56:35+02:00,1,1,67.27,67.27,78.65,53.37,0,1,0,radio_limited_degradation,normal,139.0,0.0
INC-000789,542020041221088+20250828123823+Fiji-Nadi-LTE-DL-D!20250828123754,Fiji-Nadi-LTE-DL-D,2025-08-28 02:37:17+02:00,2025-08-28 02:37:17+02:00,1,1,67.26,67.26,72.21,61.2,0,1,0,sudden_drop,normal,313.0,0.0
INC-000655,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,Fiji-Nadi-LTE-DL-D,2025-08-28 00:48:07+02:00,2025-08-28 00:48:09+02:00,1,3,67.24,67.24,70.91,62.75,0,3,0,ca_underperformance,normal,0.0,2.0
INC-000606,542020041221088+20250828102346+Fiji-Nadi-LTE-DL-D!20250828102312,Fiji-Nadi-LTE-DL-D,2025-08-28 00:22:10+02:00,2025-08-28 00:22:12+02:00,1,3,67.21,67.21,69.04,64.98,0,3,0,radio_limited_degradation,normal,338.0,2.0
INC-000560,542020041221088+20250827154414+Fiji-Nadi-LTE-DL-D!20250827153533,Fiji-Nadi-LTE-DL-D,2025-08-27 05:33:54+02:00,2025-08-27 05:33:54+02:00,1,1,67.19,67.19,67.13,67.27,0,1,0,sudden_drop,normal,122.0,0.0
INC-000508,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,Fiji-Nadi-LTE-DL-D,2025-08-27 05:12:37+02:00,2025-08-27 05:12:38+02:00,1,2,67.18,67.18,63.52,71.66,0,2,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,115.0,1.0
INC-000363,542020041221088+20250827134607+Fiji-Nadi-LTE-DL-D!20250827131425,Fiji-Nadi-LTE-DL-D,2025-08-27 03:13:19+02:00,2025-08-27 03:13:21+02:00,1,3,67.16,67.16,62.86,72.42,0,3,0,radio_limited_degradation,normal,339.0,2.0
INC-000907,542020041221088+20250828133115+Fiji-Nadi-LTE-DL-D!20250828132346,Fiji-Nadi-LTE-DL-D,2025-08-28 03:22:12+02:00,2025-08-28 03:22:13+02:00,1,2,67.16,67.16,48.15,90.4,1,1,0,rb_conditioned_underperformance,ml_hgb_strict_causal_temporal_underperformance,231.0,1.0
INC-000280,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,Fiji-Nadi-LTE-DL-D,2025-08-27 02:11:53+02:00,2025-08-27 02:11:53+02:00,1,1,67.15,67.15,68.71,65.24,0,1,0,rb_efficiency_underperformance,normal,363.0,0.0
INC-000028,542020041221088+20250827095105+Fiji-Nadi-LTE-DL-D!20250827094821,Fiji-Nadi-LTE-DL-D,2025-08-26 23:46:47+02:00,2025-08-26 23:46:48+02:00,1,2,67.1,67.1,66.28,68.1,0,2,0,rolling_local_drop,normal,151.0,1.0
INC-000781,542020041221088+20250828123823+Fiji-Nadi-LTE-DL-D!20250828123754,Fiji-Nadi-LTE-DL-D,2025-08-28 02:35:52+02:00,2025-08-28 02:35:53+02:00,1,2,67.09,67.09,71.92,61.2,0,2,0,rolling_local_drop,normal,313.0,1.0
INC-000113,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,Fiji-Nadi-LTE-DL-D,2025-08-27 00:47:09+02:00,2025-08-27 00:47:10+02:00,1,2,67.08,67.08,71.89,61.2,0,2,0,rolling_local_drop,normal,128.0,1.0
INC-000579,542020041221088+20250827160614+Fiji-Nadi-LTE-DL-D!20250827155934,Fiji-Nadi-LTE-DL-D,2025-08-27 05:57:53+02:00,2025-08-27 05:57:53+02:00,1,1,67.06,67.06,69.62,63.94,0,1,0,rb_efficiency_underperformance,normal,470.0,0.0
INC-000288,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,Fiji-Nadi-LTE-DL-D,2025-08-27 02:12:41+02:00,2025-08-27 02:12:45+02:00,1,5,67.03,67.03,77.11,54.7,0,5,0,ca_underperformance,normal,144.0,4.0
INC-000807,542020041221088+20250828124503+Fiji-Nadi-LTE-DL-D!20250828124436,Fiji-Nadi-LTE-DL-D,2025-08-28 02:43:22+02:00,2025-08-28 02:43:22+02:00,1,1,66.97,66.97,70.58,62.56,0,1,0,radio_limited_degradation,normal,354.0,0.0
INC-000284,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,Fiji-Nadi-LTE-DL-D,2025-08-27 02:12:09+02:00,2025-08-27 02:12:12+02:00,1,4,66.94,66.94,82.76,47.61,0,4,0,radio_limited_degradation,normal,146.0,3.0
INC-000558,542020041221088+20250827153332+Fiji-Nadi-LTE-DL-D!20250827153318,Fiji-Nadi-LTE-DL-D,2025-08-27 05:31:51+02:00,2025-08-27 05:31:54+02:00,1,4,66.92,66.92,77.48,54.01,0,4,0,radio_limited_degradation,normal,125.0,3.0
INC-000286,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,Fiji-Nadi-LTE-DL-D,2025-08-27 02:12:24+02:00,2025-08-27 02:12:25+02:00,1,2,66.91,66.91,76.92,54.67,0,2,0,radio_limited_degradation,normal,140.0,1.0
INC-000538,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,Fiji-Nadi-LTE-DL-D,2025-08-27 05:20:43+02:00,2025-08-27 05:20:43+02:00,1,1,66.9,66.9,62.33,72.47,0,1,0,sudden_drop,normal,120.0,0.0
INC-000107,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,Fiji-Nadi-LTE-DL-D,2025-08-27 00:45:55+02:00,2025-08-27 00:45:56+02:00,1,2,66.88,66.88,62.99,71.63,0,2,0,rolling_local_drop,normal,127.0,1.0
INC-000771,542020041221088+20250828123522+Fiji-Nadi-LTE-DL-D!20250828123323,Fiji-Nadi-LTE-DL-D,2025-08-28 02:33:18+02:00,2025-08-28 02:33:19+02:00,1,2,66.87,66.87,71.51,61.2,0,2,0,rolling_local_drop,normal,310.0,1.0
INC-000685,542020041221088+20250828113631+Fiji-Nadi-LTE-DL-D!20250828110448,Fiji-Nadi-LTE-DL-D,2025-08-28 01:03:41+02:00,2025-08-28 01:03:41+02:00,1,1,66.86,66.86,71.21,61.53,0,1,0,rb_efficiency_underperformance,normal,352.0,0.0
INC-000664,542020041221088+20250828105207+Fiji-Nadi-LTE-DL-D!20250828105141,Fiji-Nadi-LTE-DL-D,2025-08-28 00:50:02+02:00,2025-08-28 00:50:03+02:00,1,2,66.84,66.84,71.46,61.2,0,2,0,rolling_local_drop,normal,163.0,1.0
INC-000936,542020041221088+20250828134436+Fiji-Nadi-LTE-DL-D!20250828133934,Fiji-Nadi-LTE-DL-D,2025-08-28 03:37:35+02:00,2025-08-28 03:37:38+02:00,1,4,66.82,66.82,80.94,49.56,0,4,0,radio_limited_degradation,normal,231.0,3.0
INC-000115,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,Fiji-Nadi-LTE-DL-D,2025-08-27 00:47:26+02:00,2025-08-27 00:47:27+02:00,1,2,66.82,66.82,70.47,62.36,0,2,0,radio_limited_degradation,normal,128.0,1.0
INC-000534,542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,Fiji-Nadi-LTE-DL-D,2025-08-27 05:19:30+02:00,2025-08-27 05:19:31+02:00,1,2,66.77,66.77,70.38,62.36,0,2,0,radio_limited_degradation,normal,120.0,1.0
INC-000846,542020041221088+20250828125844+Fiji-Nadi-LTE-DL-D!20250828125759,Fiji-Nadi-LTE-DL-D,2025-08-28 02:56:13+02:00,2025-08-28 02:56:23+02:00,3,4,66.76,64.54666666666667,74.27,67.58,0,4,0,radio_limited_degradation,normal,167.0,10.0
INC-000969,542020041221088+20250828140157+Fiji-Nadi-LTE-DL-D!20250828135953,Fiji-Nadi-LTE-DL-D,2025-08-28 03:58:00+02:00,2025-08-28 03:58:01+02:00,1,2,66.74,66.74,73.31,58.7,0,2,0,radio_limited_degradation,normal,182.0,1.0
INC-000972,542020041221088+20250828140337+Fiji-Nadi-LTE-DL-D!20250828140209,Fiji-Nadi-LTE-DL-D,2025-08-28 04:01:18+02:00,2025-08-28 04:01:19+02:00,1,2,66.73,66.73,50.53,86.54,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,139.0,1.0
INC-000835,542020041221088+20250828125404+Fiji-Nadi-LTE-DL-D!20250828125334,Fiji-Nadi-LTE-DL-D,2025-08-28 02:52:38+02:00,2025-08-28 02:52:38+02:00,1,1,66.73,66.73,77.68,53.34,0,1,0,radio_limited_degradation,normal,167.0,0.0
INC-000018,542020041221088+20250827094925+Fiji-Nadi-LTE-DL-D!20250827094611,Fiji-Nadi-LTE-DL-D,2025-08-26 23:45:09+02:00,2025-08-26 23:45:10+02:00,1,2,66.68,66.68,70.22,62.36,0,2,0,radio_limited_degradation,normal,151.0,1.0
INC-000258,542020041221088+20250827130936+Fiji-Nadi-LTE-DL-D!20250827120414,Fiji-Nadi-LTE-DL-D,2025-08-27 02:03:09+02:00,2025-08-27 02:03:09+02:00,1,1,66.67,66.67,71.15,61.2,0,1,0,sudden_drop,normal,155.0,0.0
INC-000649,542020041221088+20250828104747+Fiji-Nadi-LTE-DL-D!20250828104718,Fiji-Nadi-LTE-DL-D,2025-08-28 00:46:31+02:00,2025-08-28 00:46:36+02:00,1,6,66.66,66.66,72.43,59.62,0,6,0,rb_conditioned_underperformance,normal,16.0,5.0
INC-000242,542020041221088+20250827123818+Fiji-Nadi-LTE-DL-D!20250827115313,Fiji-Nadi-LTE-DL-D,2025-08-27 01:51:21+02:00,2025-08-27 01:51:22+02:00,1,2,66.66,66.66,72.82,59.14,0,2,0,radio_limited_degradation,normal,157.0,1.0
INC-000233,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,Fiji-Nadi-LTE-DL-D,2025-08-27 01:45:25+02:00,2025-08-27 01:45:27+02:00,1,3,66.65,66.65,84.27,45.11,0,3,0,radio_limited_degradation,normal,153.0,2.0
INC-000616,542020041221088+20250828102746+Fiji-Nadi-LTE-DL-D!20250828102524,Fiji-Nadi-LTE-DL-D,2025-08-28 00:24:27+02:00,2025-08-28 00:24:28+02:00,1,2,66.65,66.65,62.48,71.74,0,2,0,rb_efficiency_underperformance,ml_quantile_p75_resource_underperformance,49.0,1.0
INC-000537,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,Fiji-Nadi-LTE-DL-D,2025-08-27 05:20:30+02:00,2025-08-27 05:20:30+02:00,1,1,66.64,66.64,56.88,78.56,0,1,0,sudden_drop,normal,120.0,0.0
INC-000168,542020041221088+20250827115912+Fiji-Nadi-LTE-DL-D!20250827112451,Fiji-Nadi-LTE-DL-D,2025-08-27 01:23:52+02:00,2025-08-27 01:23:53+02:00,1,2,66.62,66.62,70.11,62.36,0,2,0,radio_limited_degradation,normal,123.0,1.0
INC-000417,542020041221088+20250827140149+Fiji-Nadi-LTE-DL-D!20250827134245,Fiji-Nadi-LTE-DL-D,2025-08-27 03:42:16+02:00,2025-08-27 03:42:16+02:00,1,1,66.62,66.62,71.06,61.2,0,1,0,sudden_drop,normal,135.0,0.0
INC-000052,542020041221088+20250827100345+Fiji-Nadi-LTE-DL-D!20250827100319,Fiji-Nadi-LTE-DL-D,2025-08-27 00:02:10+02:00,2025-08-27 00:02:11+02:00,1,2,66.61,66.61,66.01,67.34,0,2,0,ca_underperformance,normal,148.0,1.0
INC-000165,542020041221088+20250827115912+Fiji-Nadi-LTE-DL-D!20250827112451,Fiji-Nadi-LTE-DL-D,2025-08-27 01:23:19+02:00,2025-08-27 01:23:21+02:00,1,3,66.59,66.59,66.35,66.88,0,3,0,radio_limited_degradation,normal,123.0,2.0
INC-000020,542020041221088+20250827094925+Fiji-Nadi-LTE-DL-D!20250827094611,Fiji-Nadi-LTE-DL-D,2025-08-26 23:45:27+02:00,2025-08-26 23:45:27+02:00,1,1,66.58,66.58,70.99,61.2,0,1,0,sudden_drop,normal,151.0,0.0
INC-001057,542020041221088+20250829102513+Nawaka-LTE-DL!20250829102435,Nawaka-LTE-DL,2025-08-29 00:22:34+02:00,2025-08-29 00:22:36+02:00,1,3,66.55,66.55,84.33,44.83,0,3,0,radio_limited_degradation,normal,469.0,2.0
INC-001055,542020041221088+20250828154042+Fiji-Nadi-LTE-DL-D!20250828153246,Fiji-Nadi-LTE-DL-D,2025-08-28 05:31:56+02:00,2025-08-28 05:31:57+02:00,1,2,66.55,66.55,80.65,49.32,0,2,0,radio_limited_degradation,normal,453.0,1.0
