serving_pci,rows,sessions,median_tp_mbps,p10_tp_mbps,mean_tp_mbps,low_tp_pct,stat_anomaly_pct,rca_handoff_pct,median_p75_gap_mbps,p90_p75_gap_mbps,median_rsrp_dbm,median_rsrq_db,median_sinr_db,median_cqi,median_mcs,median_bler_pct,p90_bler_pct,median_rb_usage,median_tp_per_rb,approx_observation_latitude,approx_observation_longitude,gps_observation_rows,median_tp_badness,p10_tp_badness,anomaly_rate_badness,p75_gap_badness,cqi_badness,mcs_badness,bler_badness,sinr_badness,rsrq_badness,rsrp_badness,bad_entity_score_0_100,entity_label,bad_entity_rank,bad_entity_percentile,bad_entity_candidate_flag,rank_reliability
230.0,44,3,70.95067,1.6058063999999996,64.90687279545455,18.181818181818183,25.0,22.727272727272727,45.288369999999986,100.7245556,-87.866987,-14.2345675,11.2244445,9.0,16.0,10.461185,11.904726000000002,100.5,0.6867060020833333,-17.615741115,177.45759333,44,0.2328767123287671,0.8767123287671232,0.6232876712328768,0.952054794520548,0.5513698630136986,0.7636986301369864,0.9383561643835616,0.5547945205479452,0.958904109589041,0.1917808219178082,62.52,pci_only_reuse_caution,46,69.18,False,LOW
158.0,242,8,33.1638965,0.228464,58.76623025825619,27.27272727272727,33.057851239669425,23.96694214876033,9.277276624999995,41.479064650000005,-104.22856250000001,-9.632143,13.0945705,10.0,18.0,6.92495315,13.900485100000001,152.5,0.29314445197740113,-17.775580835,177.375551825,242,0.6575342465753424,0.9794520547945206,0.8082191780821918,0.4246575342465753,0.3732876712328767,0.5753424657534246,0.5068493150684932,0.4041095890410959,0.2876712328767123,0.8767123287671232,61.68,pci_only_reuse_caution,47,68.49,False,HIGH
345.0,215,8,24.285568,5.577937599999999,39.02382704604651,20.46511627906977,27.906976744186046,18.13953488372093,15.117599999999996,80.84391679999997,-89.82321,-10.005051,11.829885,10.0,17.0,5.8579884,12.0947248,89.0,0.2448858,-17.62424798,177.4351379,215,0.815068493150685,0.6575342465753424,0.6917808219178082,0.5342465753424658,0.3732876712328767,0.6746575342465754,0.3972602739726027,0.5136986301369864,0.4315068493150685,0.273972602739726,61.06,pci_only_reuse_caution,48,67.81,False,HIGH
168.0,124,5,35.8935275,10.2542176,40.23834509274193,9.67741935483871,20.161290322580644,16.93548387096774,16.921247,61.091190100000006,-93.403882,-11.8267025,6.237277649999999,8.0,13.0,5.92532835,10.9157202,174.5,0.20048318983451535,-17.619165244999998,177.44901925,124,0.5958904109589042,0.4383561643835616,0.4520547945205479,0.5616438356164384,0.75,0.9143835616438356,0.4178082191780822,0.9041095890410958,0.8082191780821918,0.4315068493150685,60.16,pci_only_reuse_caution,49,67.12,False,HIGH
338.0,492,13,40.1801325,5.6181888,43.22672721910468,15.040650406504067,23.170731707317074,20.73170731707317,16.766413625,60.34452925000001,-94.00849500000001,-10.832229,10.480554,9.0,18.0,9.104220999999999,14.645593500000004,155.0,0.27907673101736974,-17.775363130000002,177.43320740000001,492,0.541095890410959,0.6506849315068494,0.541095890410959,0.5547945205479452,0.5513698630136986,0.5753424657534246,0.8561643835616438,0.678082191780822,0.636986301369863,0.4589041095890411,60.13,pci_only_reuse_caution,50,66.44,False,HIGH
160.0,59,4,33.214066,8.1597408,32.981384152542375,18.64406779661017,23.728813559322035,10.16949152542373,20.079411,35.12328300000001,-94.285324,-11.072369,8.026437,9.0,13.0,3.5326087,6.372884,159.0,0.2012973696969697,-17.6429688,177.4228011,59,0.6506849315068494,0.5136986301369864,0.5821917808219178,0.6232876712328768,0.5513698630136986,0.9143835616438356,0.1506849315068493,0.8493150684931506,0.6917808219178082,0.4657534246575342,59.36,pci_only_reuse_caution,51,65.75,False,MEDIUM
148.0,399,17,45.647343,1.7382544000000009,41.53366018541354,27.31829573934837,32.83208020050125,22.55639097744361,9.276224000000003,44.277855200000005,-99.09804,-10.576463,8.729671,10.0,17.0,6.264501,10.2630641,155.0,0.30260131578947363,-17.80703805,177.42257921,399,0.4726027397260274,0.8698630136986302,0.8013698630136986,0.4178082191780822,0.3732876712328767,0.6746575342465754,0.4520547945205479,0.815068493150685,0.5821917808219178,0.6712328767123288,59.06,pci_only_reuse_caution,52,65.07,False,HIGH
134.0,93,4,33.150986,9.118348800000001,41.920962639784946,11.827956989247312,27.956989247311824,26.881720430107524,7.253036999999997,64.12916499999999,-102.785904,-10.371011,10.433332,8.0,16.0,3.663793,9.186602599999999,94.0,0.2712557405405406,-17.7802921,177.42837678,93,0.6643835616438356,0.4794520547945205,0.6986301369863014,0.3493150684931507,0.75,0.7636986301369864,0.1780821917808219,0.684931506849315,0.541095890410959,0.8424657534246576,58.29,pci_only_reuse_caution,53,64.38,False,MEDIUM
184.0,1189,17,17.156584,2.9274224000000006,22.49108182236333,30.193439865433135,37.00588730025231,21.362489486963835,28.7396795,74.73680885000002,-82.26199,-9.691005,19.551723,12.0,23.0,4.3137255,8.604409799999999,56.0,0.300405796875,-17.6033891,177.45328672,1189,0.8904109589041096,0.7876712328767124,0.8767123287671232,0.821917808219178,0.1506849315068493,0.0958904109589041,0.2808219178082192,0.0547945205479452,0.3082191780821918,0.07534246575342465,58.12,pci_only_reuse_caution,54,63.7,False,HIGH
488.0,162,10,31.183180999999998,1.3189824,37.63839324074012,16.666666666666664,23.456790123456788,17.901234567901234,1.8965200000000024,34.36939429999999,-105.3084025,-9.8145865,11.0997515,10.0,17.0,6.4887108,12.2362891,89.0,0.3231382960635255,-17.69160745,177.4197973,162,0.6986301369863014,0.9041095890410958,0.5547945205479452,0.14383561643835616,0.3732876712328767,0.6746575342465754,0.4726027397260274,0.5684931506849316,0.363013698630137,0.8972602739726028,57.48,pci_only_reuse_caution,55,63.01,False,HIGH
393.0,275,15,34.215286,1.3843616,35.68965832909091,21.454545454545453,28.363636363636363,20.363636363636363,15.771896000000002,79.82735799999999,-100.46371,-9.797979,13.656989,10.0,18.0,4.1608877,10.130052,81.0,0.3810984020618557,-17.8025095,177.43117803,275,0.6301369863013698,0.8904109589041096,0.7191780821917808,0.541095890410959,0.3732876712328767,0.5753424657534246,0.2534246575342466,0.3698630136986301,0.3561643835616438,0.7465753424657534,57.21,pci_only_reuse_caution,56,62.33,False,HIGH
133.0,164,4,28.6251805,4.382761599999999,30.417632835365854,26.82926829268293,37.19512195121951,26.21951219512195,18.647260250000002,62.920646500000025,-100.67497750000001,-9.7429265,15.785322,10.0,19.0,3.0279520499999997,6.826840440000001,90.0,0.25414609293394774,-17.78460001,177.42022187499998,164,0.7328767123287672,0.7328767123287672,0.8904109589041096,0.6027397260273972,0.3732876712328767,0.4520547945205479,0.08904109589041095,0.2328767123287671,0.3287671232876712,0.7602739726027398,57.19,pci_only_reuse_caution,57,61.64,False,HIGH
166.0,181,8,24.290447,10.466104,27.50247578729282,13.812154696132598,18.784530386740332,12.154696132596685,2.201660000000002,16.0404285,-103.35833,-10.71149,9.912793,8.0,15.0,3.53045,9.481216,94.0,0.2542252755905512,-17.6464579,177.44863549,181,0.8082191780821918,0.4178082191780822,0.3972602739726027,0.1643835616438356,0.75,0.821917808219178,0.14383561643835616,0.7328767123287672,0.6164383561643836,0.8698630136986302,56.14,pci_only_reuse_caution,58,60.96,False,HIGH
131.0,91,7,36.95916,17.45732,38.8156476810989,5.4945054945054945,13.186813186813188,13.186813186813188,13.6156225,48.42083050000001,-95.364365,-11.596591,8.98854,8.0,15.0,8.381318,17.341356,134.0,0.2597447573529412,-17.7772312,177.43128358,91,0.5821917808219178,0.22602739726027396,0.21232876712328766,0.5,0.75,0.821917808219178,0.7328767123287672,0.8013698630136986,0.7808219178082192,0.5136986301369864,55.39,pci_only_reuse_caution,59,60.27,False,MEDIUM
356.0,148,4,42.742845,11.691316,48.50270702635135,10.135135135135135,29.054054054054053,29.054054054054053,42.298867,75.004072,-86.72208,-9.783014,12.3161445,9.0,19.0,5.9731403499999995,10.770835100000003,148.0,0.3021577470891392,-17.6367416,177.427058805,148,0.5068493150684932,0.363013698630137,0.7602739726027398,0.9315068493150684,0.5513698630136986,0.4520547945205479,0.4246575342465753,0.4863013698630137,0.3424657534246575,0.1643835616438356,54.22,pci_only_reuse_caution,60,59.59,False,HIGH
123.0,374,7,40.872820000000004,1.0060352000000012,42.71423213868984,20.053475935828878,27.807486631016044,23.796791443850267,29.497505875,86.08316045000001,-96.822092,-9.42296,15.147496499999999,10.0,23.0,6.2910804,13.497589199999997,86.0,0.44815025951825954,-17.76949527,177.44018496,374,0.5273972602739726,0.910958904109589,0.684931506849315,0.8356164383561644,0.3732876712328767,0.0958904109589041,0.4589041095890411,0.3013698630136986,0.15753424657534246,0.5821917808219178,54.07,pci_only_reuse_caution,61,58.9,False,HIGH
114.0,66,4,77.419795,7.999428,80.73283349242425,12.121212121212121,28.78787878787879,27.27272727272727,33.330828,128.718592,-67.542172,-13.413433,16.0323915,10.0,17.0,12.098089,14.8620075,138.5,0.4420077541580304,-17.753786714999997,177.450909215,66,0.2054794520547945,0.5205479452054794,0.7397260273972602,0.8767123287671232,0.3732876712328767,0.6746575342465754,0.9931506849315068,0.2191780821917808,0.910958904109589,0.00684931506849315,53.8,pci_only_reuse_caution,62,58.22,False,MEDIUM
448.0,247,5,44.262703,2.0334656000000004,37.64754398582996,16.599190283400812,21.86234817813765,15.384615384615385,16.253876,61.9458128,-99.32617,-11.185156,9.000001,10.0,19.0,4.481434,9.638943600000001,176.0,0.24702769633507854,-17.7571166,177.4573056,247,0.4863013698630137,0.8424657534246576,0.4931506849315068,0.547945205479452,0.3732876712328767,0.4520547945205479,0.2945205479452055,0.7945205479452054,0.726027397260274,0.684931506849315,53.49,pci_only_reuse_caution,63,57.53,False,HIGH
312.0,52,3,68.73455,8.656452000000005,69.01687238461538,11.538461538461538,25.0,21.153846153846153,14.1137875,101.39688349999997,-98.116762,-15.3796985,11.629622000000001,7.0,19.0,7.81723,10.923247,181.5,0.37926481594973793,-17.632471549999998,177.43052254999998,52,0.273972602739726,0.5,0.6232876712328768,0.5205479452054794,0.9006849315068494,0.4520547945205479,0.5821917808219178,0.541095890410959,0.9794520547945206,0.6232876712328768,53.01,pci_only_reuse_caution,64,56.85,False,MEDIUM
253.0,304,6,43.277224000000004,11.207692,51.26544683355263,10.526315789473683,16.11842105263158,15.131578947368421,19.34291,64.56098497500001,-96.4509475,-12.8907065,11.0194145,8.0,20.0,8.4335275,11.4403431,93.0,0.4980050644609815,-17.618088045,177.46559496499998,304,0.4931506849315068,0.3904109589041096,0.2876712328767123,0.6164383561643836,0.75,0.339041095890411,0.7465753424657534,0.589041095890411,0.8835616438356164,0.5684931506849316,52.8,pci_only_reuse_caution,65,56.16,False,HIGH
362.0,142,5,42.485749,10.8065312,45.71425023943662,10.56338028169014,21.830985915492956,19.718309859154928,7.208168749999999,33.68653425000001,-102.22971000000001,-10.4296665,9.618333,8.0,15.0,4.5378213,10.117332000000001,177.5,0.2687094914383087,-17.7962281,177.41723967000001,142,0.5136986301369864,0.4041095890410959,0.4794520547945205,0.3424657534246575,0.75,0.821917808219178,0.3013698630136986,0.7465753424657534,0.5547945205479452,0.815068493150685,52.77,pci_only_reuse_caution,66,55.48,False,HIGH
318.0,141,2,45.986847,5.0904,56.63993286999858,17.73049645390071,18.439716312056735,7.801418439716312,2.7557465000000008,26.914139499999997,-88.15991,-9.440217,11.470972,7.0,14.0,7.755582,11.488251,81.0,0.4264365573770492,-17.6805605,177.3950714,141,0.4657534246575342,0.678082191780822,0.3835616438356164,0.1780821917808219,0.9006849315068494,0.8664383561643836,0.5616438356164384,0.547945205479452,0.1780821917808219,0.19863013698630136,52.5,pci_only_reuse_caution,67,54.79,False,MEDIUM
361.0,33,2,28.813848,11.1253024,33.74569136363637,9.090909090909092,24.242424242424242,18.181818181818183,30.503978500000002,51.50064450000001,-97.06383,-9.925595,15.435227,11.0,20.0,5.498282,10.9300238,161.0,0.30957875287356323,-17.78812807,177.4158185,33,0.726027397260274,0.3972602739726027,0.589041095890411,0.8424657534246576,0.22945205479452055,0.339041095890411,0.3904109589041096,0.2602739726027397,0.3904109589041096,0.5958904109589042,52.23,pci_only_reuse_caution,68,54.11,False,LOW
145.0,291,6,31.18596,12.65536,37.70421442268041,9.621993127147768,16.83848797250859,12.714776632302405,6.133712000000003,36.63404150000001,-108.08203,-10.576389,11.046316,9.0,14.0,4.844961,8.095855,92.0,0.3184425714285714,-17.8159709,177.3955939,291,0.6917808219178082,0.3356164383561644,0.3287671232876712,0.2808219178082192,0.5513698630136986,0.8664383561643836,0.3356164383561644,0.5821917808219178,0.5753424657534246,0.9657534246575342,51.93,pci_only_reuse_caution,69,53.42,False,HIGH
16.0,34,1,37.165595,7.196551200000001,38.70362497058824,14.705882352941178,35.294117647058826,35.294117647058826,49.010555124999996,76.885193375,-92.064065,-9.2576535,14.767222,10.0,21.5,3.4400684999999998,6.68261099,175.5,0.22339768631578946,-17.644443885,177.433605715,34,0.5753424657534246,0.5753424657534246,0.8424657534246576,0.9794520547945206,0.3732876712328767,0.2191780821917808,0.13013698630136986,0.3082191780821918,0.1095890410958904,0.363013698630137,51.84,pci_only_reuse_caution,70,52.74,False,LOW
321.0,72,5,40.562896,7.519000800000001,44.226640430555555,13.88888888888889,25.0,25.0,3.092544250000003,57.150773099999995,-98.700377,-10.028043499999999,11.1280155,10.0,18.5,8.284143,11.5216369,129.0,0.33908053656597775,-17.780754195,177.426984765,72,0.5342465753424658,0.5616438356164384,0.6232876712328768,0.19863013698630136,0.3732876712328767,0.5205479452054794,0.726027397260274,0.5616438356164384,0.4520547945205479,0.636986301369863,51.79,pci_only_reuse_caution,71,52.05,False,MEDIUM
159.0,144,4,30.6969245,12.5942904,37.09954462152778,8.333333333333332,16.666666666666664,15.277777777777779,44.851097,73.10156800000003,-96.19219,-9.1803405,12.4149295,10.0,19.0,5.90188425,11.531104200000001,121.5,0.30198035436810855,-17.65220305,177.40725039,144,0.7054794520547946,0.3424657534246575,0.3116438356164384,0.9452054794520548,0.3732876712328767,0.4520547945205479,0.410958904109589,0.4657534246575342,0.0684931506849315,0.5342465753424658,50.85,pci_only_reuse_caution,72,51.37,False,HIGH
129.0,282,6,47.904664,14.842644,48.325647207446806,6.73758865248227,16.666666666666664,16.666666666666664,9.8271385,44.45425720000001,-98.84255,-10.89042775,10.655951,8.0,17.0,8.229401,12.425296800000002,160.0,0.36069364468864473,-17.7764827,177.43217883,282,0.4383561643835616,0.2808219178082192,0.3116438356164384,0.4383561643835616,0.75,0.6746575342465754,0.7191780821917808,0.636986301369863,0.6506849315068494,0.6575342465753424,50.59,pci_only_reuse_caution,73,50.68,False,HIGH
351.0,411,11,49.227745,5.792968,47.26940261800487,12.895377128953772,17.51824817518248,11.435523114355231,24.5274925,73.211965,-93.453125,-9.587629,12.83678,9.0,19.0,8.056581,11.860465,116.0,0.39659825581395347,-17.8160387,177.395537,411,0.4246575342465753,0.6301369863013698,0.363013698630137,0.7191780821917808,0.5513698630136986,0.4520547945205479,0.6438356164383562,0.4246575342465753,0.2671232876712329,0.4383561643835616,50.15,pci_only_reuse_caution,74,50.0,False,HIGH
110.0,209,6,32.21953,8.6921087,32.87788321052631,15.311004784688995,20.095693779904305,14.832535885167463,6.0219150000000035,20.43239365,-102.59677,-10.67217,10.778641,9.0,19.0,3.5580525,8.704164200000001,94.0,0.33494074999999995,-17.7627502,177.4683119,209,0.678082191780822,0.4931506849315068,0.4452054794520548,0.273972602739726,0.5513698630136986,0.4520547945205479,0.1643835616438356,0.6232876712328768,0.5958904109589042,0.8356164383561644,49.97,pci_only_reuse_caution,75,49.32,False,HIGH
354.0,267,8,47.21909,9.8873952,52.22282600749063,11.985018726591761,19.101123595505616,16.10486891385768,11.344161999999997,43.178289200000016,-96.37708,-10.135417,11.001109,8.0,16.0,3.7662337,7.7089097,174.0,0.3032046688741722,-17.6283796,177.4334586,267,0.4520547945205479,0.4520547945205479,0.410958904109589,0.4520547945205479,0.75,0.7636986301369864,0.1917808219178082,0.5958904109589042,0.4931506849315068,0.5547945205479452,48.77,pci_only_reuse_caution,76,48.63,False,HIGH
183.0,962,18,27.43418,6.065528000000002,32.90795351140333,17.56756756756757,27.33887733887734,22.14137214137214,11.67849425,38.30496945,-81.37566,-10.200374,15.186407500000001,13.0,20.0,3.5921979,7.632031799999999,74.0,0.37886054958677684,-17.604750365,177.4530004,962,0.7465753424657534,0.6164383561643836,0.678082191780822,0.4726027397260274,0.07876712328767123,0.339041095890411,0.17123287671232876,0.2945205479452055,0.5136986301369864,0.06164383561643835,48.76,pci_only_reuse_caution,77,47.95,False,HIGH
139.0,520,14,42.974512000000004,7.898117600000002,47.19201386884615,12.307692307692308,23.46153846153846,19.615384615384617,26.543343500000002,67.90758828000001,-89.70994999999999,-10.602393,11.0589165,10.0,19.0,3.43280685,7.717255900000002,165.5,0.28562370190868264,-17.605268950000003,177.45072786,520,0.5,0.5273972602739726,0.5616438356164384,0.7671232876712328,0.3732876712328767,0.4520547945205479,0.1232876712328767,0.5753424657534246,0.589041095890411,0.2602739726027397,48.71,pci_only_reuse_caution,78,47.26,False,HIGH
137.0,136,5,38.484251,4.948040000000001,42.23466628676471,15.441176470588236,23.52941176470588,22.058823529411764,30.842834000000003,79.57831325,-100.03208000000001,-9.57139375,14.6832945,12.0,19.5,3.3959646,9.24859,130.5,0.34583543897595537,-17.77937069,177.41203229,136,0.547945205479452,0.6986301369863014,0.5684931506849316,0.8493150684931506,0.1506849315068493,0.386986301369863,0.1095890410958904,0.3150684931506849,0.2465753424657534,0.7397260273972602,48.02,pci_only_reuse_caution,79,46.58,False,HIGH
80.0,102,3,64.28174,13.0656712,72.20982683333332,6.862745098039216,22.54901960784314,22.54901960784314,8.033582,49.89677900000003,-99.376822,-10.405787,10.577436500000001,8.0,18.0,7.382181,10.854167100000002,179.0,0.3995797082043344,-17.77578505,177.4883083,102,0.3219178082191781,0.3287671232876712,0.5205479452054794,0.3767123287671233,0.75,0.5753424657534246,0.5205479452054794,0.6575342465753424,0.547945205479452,0.6986301369863014,47.37,pci_only_reuse_caution,80,45.89,False,HIGH
455.0,247,4,25.048632,5.5643184,35.64797966437247,19.02834008097166,22.672064777327936,14.979757085020243,74.24990700000001,123.2251096,-82.33594,-8.955704,23.819317,14.0,26.0,3.929024,13.4188126,72.0,0.406694345323741,-17.6737286,177.4085893,247,0.7876712328767124,0.6643835616438356,0.5273972602739726,1.0,0.017123287671232876,0.00684931506849315,0.21232876712328766,0.00684931506849315,0.03424657534246575,0.0821917808219178,47.21,pci_only_reuse_caution,81,45.21,False,HIGH
50.0,259,9,44.75304,13.4699984,45.94750431660232,7.722007722007722,19.69111969111969,18.146718146718147,28.014267000000004,60.08449200000001,-92.33088,-10.023196,12.525557,9.0,19.0,4.913295,13.242181500000001,178.0,0.26349159585492227,-17.7478206,177.45495944,259,0.4794520547945205,0.3150684931506849,0.4178082191780822,0.7876712328767124,0.5513698630136986,0.4520547945205479,0.3424657534246575,0.4520547945205479,0.4452054794520548,0.3835616438356164,46.89,pci_only_reuse_caution,82,44.52,False,HIGH
333.0,131,3,58.40988,9.653584,57.43307712977099,10.687022900763358,18.3206106870229,10.687022900763358,6.594615750000003,55.78923249999998,-102.80813,-10.136364,12.226596,8.0,19.0,7.926024,11.904762,161.0,0.36079908724832216,-17.7803934,177.4885343,131,0.3767123287671233,0.4589041095890411,0.3767123287671233,0.3013698630136986,0.75,0.4520547945205479,0.6164383561643836,0.5,0.5,0.8493150684931506,46.82,pci_only_reuse_caution,83,43.84,False,HIGH
349.0,35,4,48.726753,16.110625600000002,54.06405952857143,11.428571428571429,20.0,17.142857142857142,27.610256,51.957458,-82.7957,-10.476191,17.609196,9.0,17.0,6.337136,11.169836600000002,170.0,0.358560773480663,-17.7621175,177.4480171,35,0.4315068493150685,0.2602739726027397,0.4383561643835616,0.773972602739726,0.5513698630136986,0.6746575342465754,0.4657534246575342,0.14383561643835616,0.5616438356164384,0.0958904109589041,46.22,pci_only_reuse_caution,84,43.15,False,LOW
164.0,59,1,56.97992,23.4020712,55.53137172881355,1.694915254237288,8.47457627118644,8.47457627118644,22.075674499999998,52.38829900000001,-90.78156,-9.926747,10.24203,8.0,18.0,8.0900755,11.453535,170.0,0.34061822485207105,-17.65393237,177.44088605,59,0.3972602739726027,0.15753424657534246,0.13013698630136986,0.678082191780822,0.75,0.5753424657534246,0.6575342465753424,0.7054794520547946,0.3972602739726027,0.3219178082191781,45.44,pci_only_reuse_caution,85,42.47,False,LOW
313.0,206,5,81.13864000000001,5.053512,86.85769630824757,12.62135922330097,23.300970873786408,22.330097087378643,-1.2409719999999993,90.72654800000001,-84.354143,-12.2704105,15.247366,8.0,19.0,8.5974075,11.4102475,166.0,0.6021227218480353,-17.6309205,177.44248145,206,0.1917808219178082,0.6917808219178082,0.547945205479452,0.08904109589041095,0.75,0.4520547945205479,0.7876712328767124,0.2876712328767123,0.821917808219178,0.1232876712328767,45.36,pci_only_reuse_caution,86,41.78,False,HIGH
254.0,369,7,69.3494,7.702726400000004,70.2462379959309,12.195121951219512,22.22222222222222,18.97018970189702,11.992423000000002,92.87267084999999,-88.24171,-12.180894,14.352002,9.0,20.0,8.1081085,11.2754292,134.0,0.5131164711538462,-17.627197,177.4653178,369,0.2602739726027397,0.5547945205479452,0.5068493150684932,0.4794520547945205,0.5513698630136986,0.339041095890411,0.6712328767123288,0.3356164383561644,0.815068493150685,0.21232876712328766,45.18,pci_only_reuse_caution,87,41.1,False,HIGH
185.0,214,16,33.8565265,10.4361832,38.73444502102804,11.682242990654206,24.766355140186917,19.158878504672895,8.919543,43.154881750000015,-88.3451125,-9.9854085,14.3043575,11.0,18.0,2.84832455,6.165842100000001,93.0,0.35283140200025565,-17.603828264999997,177.45107295,214,0.636986301369863,0.4246575342465753,0.6095890410958904,0.4041095890410959,0.22945205479452055,0.5753424657534246,0.0410958904109589,0.3493150684931507,0.4246575342465753,0.2191780821917808,44.53,pci_only_reuse_caution,88,40.41,False,HIGH
288.0,150,3,37.944207500000005,14.887824799999999,39.266264566000004,10.666666666666668,16.666666666666664,15.333333333333332,-7.634030000000001,23.437453699999992,-105.619983,-11.259350999999999,7.32931225,10.0,16.0,4.3102553,7.43472111,96.0,0.32838315631742987,-17.8159711,177.3955937,150,0.5616438356164384,0.273972602739726,0.3116438356164384,0.04794520547945205,0.3732876712328767,0.7636986301369864,0.273972602739726,0.863013698630137,0.7397260273972602,0.9178082191780822,44.41,pci_only_reuse_caution,89,39.73,False,HIGH
127.0,112,6,56.1152,0.3235184000000003,52.84348663392858,22.321428571428573,29.464285714285715,29.464285714285715,21.853941374999998,72.33818330000001,-95.882535,-9.1814725,17.2610715,13.0,21.0,2.92177555,10.455262300000005,148.0,0.37530331124874455,-17.783012665,177.44763811,112,0.4041095890410959,0.9657534246575342,0.7671232876712328,0.6712328767123288,0.07876712328767123,0.2602739726027397,0.07534246575342465,0.17123287671232876,0.07534246575342465,0.5205479452054794,44.37,pci_only_reuse_caution,90,39.04,False,HIGH
122.0,256,9,61.119797000000005,8.5091,70.29402719140624,12.5,24.609375,23.046875,20.475565499999995,94.5168825,-82.938458,-9.2025285,15.434989999999999,11.0,22.0,8.984999,13.593815,108.5,0.6504301174412793,-17.746776215,177.44406415499998,256,0.3561643835616438,0.5068493150684932,0.6027397260273972,0.6506849315068494,0.22945205479452055,0.17123287671232876,0.821917808219178,0.2671232876712329,0.0821917808219178,0.10273972602739725,43.35,pci_only_reuse_caution,91,38.36,False,HIGH
470.0,306,4,34.5315315,11.349744000000001,43.4377747875817,10.130718954248366,17.320261437908496,14.37908496732026,13.90826875,48.58993650000001,-100.0230375,-9.511663500000001,13.417375,11.0,19.0,4.57162975,12.586969,120.5,0.30659663664861786,-17.805105935,177.451442455,306,0.6095890410958904,0.3835616438356164,0.3561643835616438,0.5136986301369864,0.22945205479452055,0.4520547945205479,0.3150684931506849,0.3835616438356164,0.22602739726027396,0.7328767123287672,43.34,pci_only_reuse_caution,92,37.67,False,HIGH
115.0,182,4,96.5947925,13.721266400000003,93.59899935714286,7.6923076923076925,19.78021978021978,19.78021978021978,25.19006300000001,114.1497245,-74.557993,-13.549349,15.702606,10.0,17.0,13.515783,15.0720941,161.0,0.5930186237753379,-17.75350706,177.45393339999998,182,0.10273972602739725,0.3013698630136986,0.4246575342465753,0.7328767123287672,0.3732876712328767,0.6746575342465754,1.0,0.23972602739726026,0.9246575342465754,0.02054794520547945,43.34,pci_only_reuse_caution,93,36.99,False,HIGH
346.0,358,8,41.715708,18.3982041,60.98685591256983,3.6312849162011176,7.82122905027933,6.983240223463687,7.067523999999992,28.3366867,-96.945855,-12.280648,5.62546255,10.0,18.0,6.534883000000001,9.705682000000001,175.5,0.24368192505494507,-17.62767355,177.43280641,358,0.5205479452054794,0.21232876712328766,0.10273972602739725,0.3219178082191781,0.3732876712328767,0.5753424657534246,0.4794520547945205,0.9315068493150684,0.8287671232876712,0.589041095890411,43.33,pci_only_reuse_caution,94,36.3,False,HIGH
108.0,136,2,38.253191,9.633408,38.959558652205885,11.029411764705882,13.23529411764706,9.558823529411764,3.653727749999998,29.518798750000002,-106.6587925,-9.7961355,12.347585,10.0,19.0,5.890488400000001,11.276984500000001,92.0,0.40102083511178865,-17.7635651,177.4857563,136,0.5547945205479452,0.4657534246575342,0.2191780821917808,0.2054794520547945,0.3732876712328767,0.4520547945205479,0.4041095890410959,0.4726027397260274,0.3493150684931507,0.9383561643835616,41.86,pci_only_reuse_caution,95,35.62,False,MEDIUM
431.0,110,3,37.576836,11.452809600000002,59.29632872727273,10.0,19.090909090909093,19.090909090909093,20.377175375,79.08954020000007,-97.44971000000001,-9.4232515,16.042596,11.0,22.0,6.1519809,11.072875100000001,95.0,0.39636986781609196,-17.79044775,177.44194829,110,0.5684931506849316,0.3767123287671233,0.4041095890410959,0.636986301369863,0.22945205479452055,0.17123287671232876,0.4452054794520548,0.21232876712328766,0.1643835616438356,0.6027397260273972,41.61,pci_only_reuse_caution,96,34.93,False,HIGH
310.0,90,6,97.024975,15.0030432,93.72223754444444,6.666666666666667,16.666666666666664,15.555555555555555,-9.955404999999999,81.93412300000008,-96.45083500000001,-12.73377125,6.2165937499999995,8.0,18.0,9.51858275,12.410021500000001,183.0,0.5518545159456314,-17.7123249,177.43861679999998,90,0.0958904109589041,0.2671232876712329,0.3116438356164384,0.0410958904109589,0.75,0.5753424657534246,0.8904109589041096,0.910958904109589,0.8767123287671232,0.5616438356164384,41.17,pci_only_reuse_caution,97,34.25,False,MEDIUM
454.0,239,4,69.60971,17.0421074,73.26279960041003,9.623430962343097,16.317991631799163,13.807531380753138,10.273719999999997,54.82067620000001,-89.59016,-9.889375,10.385392,9.0,17.0,7.909292,12.1809022,173.0,0.399175380116959,-17.6776833,177.4073443,239,0.2534246575342466,0.2328767123287671,0.2945205479452055,0.4452054794520548,0.5513698630136986,0.6746575342465754,0.6095890410958904,0.6917808219178082,0.3767123287671233,0.2534246575342466,40.58,pci_only_reuse_caution,98,33.56,False,HIGH
81.0,117,2,33.64961,11.5431472,34.02663269487179,9.401709401709402,17.094017094017094,12.82051282051282,5.633328999999996,36.15636000000002,-102.92457,-8.711397,15.281608,9.0,21.0,3.3393502,8.435311,94.0,0.34242298969072166,-17.77852003,177.48238025,117,0.6438356164383562,0.3698630136986301,0.3493150684931507,0.2534246575342466,0.5513698630136986,0.2602739726027397,0.10273972602739725,0.2808219178082192,0.0136986301369863,0.8561643835616438,39.68,pci_only_reuse_caution,99,32.88,False,MEDIUM
