serving_cell_key,rows,sessions,median_tp_mbps,p10_tp_mbps,mean_tp_mbps,low_tp_pct,stat_anomaly_pct,rca_handoff_pct,median_p75_gap_mbps,p90_p75_gap_mbps,median_rsrp_dbm,median_rsrq_db,median_sinr_db,median_cqi,median_mcs,median_bler_pct,p90_bler_pct,median_rb_usage,median_tp_per_rb,approx_observation_latitude,approx_observation_longitude,gps_observation_rows,median_tp_badness,p10_tp_badness,anomaly_rate_badness,p75_gap_badness,cqi_badness,mcs_badness,bler_badness,sinr_badness,rsrq_badness,rsrp_badness,bad_entity_score_0_100,entity_label,bad_entity_rank,bad_entity_percentile,bad_entity_candidate_flag,rank_reliability,serving_pci,serving_eci,serving_earfcn,serving_band
ECI:1067051.0,33,1,30.385784,11.787296,27.894549242424244,9.090909090909092,12.121212121212121,12.121212121212121,-7.311822500000002,10.699092800000004,-109.51084,-11.80125,8.853407,5.0,15.0,10.526316,16.8299046,85.0,0.3522809777777778,-17.77165054,177.4382323,33,0.6988847583643123,0.4163568773234201,0.2620817843866171,0.06319702602230483,0.9944237918215614,0.775092936802974,0.9256505576208178,0.7472118959107806,0.8215613382899628,0.966542750929368,61.61,cell_key,88,67.66,False,LOW,339.0,1067051.0,40988.0,41.0
ECI:1067032.0,40,4,36.5674285,7.076286400000001,33.5731333745,12.5,17.5,17.5,0.3668058750000007,22.923311100000006,-99.102845,-11.3910825,9.04003475,8.0,14.5,9.012788,12.8088019,127.0,0.28911715665222376,-17.77736696,177.431145325,40,0.587360594795539,0.5836431226765799,0.4163568773234201,0.14869888475836432,0.7397769516728625,0.8066914498141264,0.8475836431226765,0.724907063197026,0.758364312267658,0.654275092936803,59.61,cell_key,90,66.91,False,LOW,131.0,1067032.0,356.0,1.0
ECI:1067050.0,44,2,40.81077500000001,11.339063999999999,45.894296727272724,9.090909090909092,18.181818181818183,15.909090909090908,5.082149499999999,33.045680300000015,-99.10448,-11.298656,6.950589750000001,8.0,13.0,8.983084000000002,15.866112700000006,162.0,0.28991503624901493,-17.775936825000002,177.4243318,44,0.5278810408921933,0.4312267657992565,0.44609665427509293,0.27137546468401486,0.7397769516728625,0.8773234200743495,0.8401486988847584,0.8736059479553904,0.7360594795539034,0.6579925650557621,59.2,cell_key,91,66.54,False,LOW,338.0,1067050.0,40790.0,41.0
ECI:1080631.0,41,2,43.38461,11.606376,43.16070612195122,9.75609756097561,26.82926829268293,26.82926829268293,24.025149999999996,70.4746185,-97.5253,-10.6875,12.165518,6.0,14.0,3.916449,7.0331445,170.0,0.27868129032258065,-17.62041456,177.46901208,41,0.5055762081784386,0.42379182156133827,0.6672862453531598,0.6914498141263941,0.9553903345724907,0.8345724907063197,0.275092936802974,0.5315985130111525,0.6171003717472119,0.5724907063197026,59.1,cell_key,93,65.8,False,LOW,353.0,1080631.0,41384.0,41.0
ECI:1079613.0,42,3,23.581708,9.7768592,24.928299950000003,19.047619047619047,40.476190476190474,40.476190476190474,78.3240435,95.77971799999999,-82.41065750000001,-8.599134,19.095654500000002,12.0,18.0,5.61454295,8.02054214,116.5,0.21079364436026937,-17.623351155,177.43463896,42,0.7657992565055762,0.5018587360594795,0.8513011152416357,0.9962825278810409,0.18029739776951673,0.5594795539033457,0.4423791821561338,0.13382899628252787,0.01486988847583643,0.10408921933085502,57.97,cell_key,98,63.94,False,LOW,345.0,1079613.0,40790.0,41.0
ECI:1080640.0,31,2,30.418264,9.87284,31.385737548387095,16.129032258064516,19.35483870967742,16.129032258064516,15.536341,45.28382700000001,-103.34812,-10.079475,10.670456,8.0,16.0,3.0054646,6.68693,131.0,0.22459809523809526,-17.62980993,177.47478711,31,0.6951672862453532,0.4944237918215613,0.4795539033457249,0.5353159851301115,0.7397769516728625,0.7118959107806692,0.12267657992565056,0.6394052044609665,0.4944237918215613,0.8141263940520446,56.66,cell_key,100,63.2,False,LOW,352.0,1080640.0,40988.0,41.0
ECI:1065524.0,44,2,30.99704,5.891617599999999,40.78271140909091,13.636363636363635,36.36363636363637,36.36363636363637,32.35515075,85.19968795000001,-96.474005,-9.9322915,19.185352,11.0,19.0,3.09431865,8.292198200000005,152.5,0.26336842998712995,-17.78552466,177.423379335,44,0.6765799256505576,0.6468401486988847,0.8122676579925651,0.8215613382899628,0.2955390334572491,0.4739776951672863,0.137546468401487,0.12267657992565056,0.42379182156133827,0.5278810408921933,55.06,cell_key,106,60.97,False,LOW,133.0,1065524.0,41186.0,41.0
ECI:1072662.0,41,3,31.29832,7.05636,35.5306883902439,17.073170731707318,29.268292682926827,29.268292682926827,31.676137000000004,75.287802,-91.944145,-8.995346,14.097827,12.0,20.0,6.8438005,11.174551,73.0,0.4967390394736842,-17.78075584,177.4303913,41,0.6654275092936803,0.587360594795539,0.7137546468401487,0.8141263940520446,0.18029739776951673,0.36617100371747213,0.5278810408921933,0.3903345724907063,0.08178438661710037,0.3271375464684015,54.44,cell_key,112,58.74,False,LOW,394.0,1072662.0,500.0,1.0
ECI:1069336.0,33,1,37.159126,3.6684320000000006,34.912276272727276,18.181818181818183,24.242424242424242,21.21212121212121,9.057023999999998,41.8211304,-99.518684,-9.329208,13.964515,11.0,20.0,9.008097,11.295239600000002,117.0,0.319254512605042,-17.78112223,177.41443065,33,0.5799256505576208,0.7397769516728625,0.6059479553903345,0.3940520446096654,0.2955390334572491,0.36617100371747213,0.8438661710037175,0.3940520446096654,0.18587360594795538,0.6802973977695167,53.99,cell_key,116,57.25,False,LOW,135.0,1069336.0,356.0,1.0
ECI:1081415.0,40,2,68.22659,14.803976800000004,62.979977975,10.0,22.5,22.5,0.8415903749999991,37.19949715000001,-92.498775,-10.868030999999998,6.34333845,6.0,10.0,7.55824735,11.8483491,178.5,0.39767385483120676,-17.682895000000002,177.4089194,40,0.26394052044609667,0.37174721189591076,0.5780669144981413,0.15985130111524162,0.9553903345724907,0.9535315985130112,0.5687732342007435,0.8921933085501859,0.6579925650557621,0.36059479553903345,51.75,cell_key,123,54.65,False,LOW,454.0,1081415.0,9310.0,28.0
ECI:1073735.0,33,2,43.972073,12.417928000000002,47.96565363636363,0.0,3.0303030303030303,3.0303030303030303,0.2053387500000028,27.6011208,-98.05289,-10.042553,8.679799,7.0,13.0,9.5343685,14.7342042,152.0,0.2962318415841584,-17.79578991,177.41808983,33,0.5018587360594795,0.41263940520446096,0.040892193308550186,0.137546468401487,0.8736059479553904,0.8773234200743495,0.8921933085501859,0.758364312267658,0.4721189591078067,0.6022304832713755,51.72,cell_key,124,54.28,False,LOW,362.0,1073735.0,9310.0,28.0
ECI:1068313.0,34,1,36.329183,16.0047128,38.342326941176474,8.823529411764707,14.705882352941178,11.76470588235294,3.5646200000000015,27.938203425,-90.550055,-10.05799,11.325189250000001,9.5,17.0,11.866015,15.970238499999999,130.0,0.3254766772920461,-17.74825429,177.455267,34,0.5947955390334573,0.3382899628252788,0.3159851301115242,0.2342007434944238,0.516728624535316,0.6449814126394052,0.9814126394052045,0.5836431226765799,0.483271375464684,0.2936802973977695,51.54,cell_key,126,53.53,False,LOW,50.0,1068313.0,356.0,1.0
