operational_incident_id,id,route_label,start_time,end_time,strict_episodes,rows,max_priority,mean_priority,max_impact,max_confidence,consensus_rows,statistical_only_rows,ml_only_rows,dominant_statistical_type,dominant_ml_type,primary_serving_pci,duration_seconds
INC-000897,542020041221088+20250828131954+Fiji-Nadi-LTE-DL-D!20250828131344,Fiji-Nadi-LTE-DL-D,2025-08-28 03:13:30+02:00,2025-08-28 03:13:31+02:00,1,2,80.88,80.88,74.23,89.0,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,254.0,1.0
INC-000794,542020041221088+20250828123602+Fiji-Nadi-LTE-DL-D!20250828123538,Fiji-Nadi-LTE-DL-D,2025-08-28 02:35:35+02:00,2025-08-28 02:35:35+02:00,1,1,80.74,80.74,64.99,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,315.0,0.0
INC-000206,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,Fiji-Nadi-LTE-DL-D,2025-08-27 01:35:41+02:00,2025-08-27 01:35:43+02:00,1,3,80.62,80.62,76.76,85.33,1,2,0,rolling_local_drop,normal,394.0,2.0
INC-000889,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,Fiji-Nadi-LTE-DL-D,2025-08-28 03:10:39+02:00,2025-08-28 03:10:39+02:00,1,1,80.54,80.54,64.61,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,254.0,0.0
INC-000203,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,Fiji-Nadi-LTE-DL-D,2025-08-27 01:34:45+02:00,2025-08-27 01:34:46+02:00,1,2,80.44,80.44,73.43,89.0,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,394.0,1.0
INC-000673,542020041221088+20250828105207+Fiji-Nadi-LTE-DL-D!20250828105141,Fiji-Nadi-LTE-DL-D,2025-08-28 00:49:39+02:00,2025-08-28 00:49:43+02:00,2,3,80.17,78.245,72.94,100.0,2,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,163.0,4.0
INC-000771,542020041221088+20250828122702+Fiji-Nadi-LTE-DL-D!20250828122042,Fiji-Nadi-LTE-DL-D,2025-08-28 02:20:04+02:00,2025-08-28 02:20:04+02:00,1,1,80.1,80.1,63.83,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,141.0,0.0
INC-000671,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,Fiji-Nadi-LTE-DL-D,2025-08-28 00:49:13+02:00,2025-08-28 00:49:13+02:00,1,1,80.02,80.02,63.67,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,163.0,0.0
INC-000343,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,Fiji-Nadi-LTE-DL-D,2025-08-27 03:05:08+02:00,2025-08-27 03:05:08+02:00,1,1,80.01,80.01,77.9,82.59,0,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,395.0,0.0
INC-000351,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:06:58+02:00,2025-08-27 03:06:59+02:00,1,2,79.96,79.96,71.16,90.73,1,1,0,rb_conditioned_underperformance,ml_hgb_strict_causal_temporal_underperformance,394.0,1.0
INC-000778,542020041221088+20250828123202+Fiji-Nadi-LTE-DL-D!20250828122853,Fiji-Nadi-LTE-DL-D,2025-08-28 02:27:09+02:00,2025-08-28 02:27:16+02:00,2,4,79.72,71.89,65.38,97.25,1,3,0,ca_underperformance,ml_quantile_p75_resource_underperformance,345.0,7.0
INC-000808,542020041221088+20250828124043+Fiji-Nadi-LTE-DL-D!20250828124009,Fiji-Nadi-LTE-DL-D,2025-08-28 02:38:34+02:00,2025-08-28 02:38:36+02:00,1,3,79.7,79.7,79.34,80.15,0,3,0,rolling_local_drop,normal,313.0,2.0
INC-000215,542020041221088+20250827123136+Fiji-Nadi-LTE-DL-D!20250827114007,Fiji-Nadi-LTE-DL-D,2025-08-27 01:38:16+02:00,2025-08-27 01:38:17+02:00,1,2,79.63,79.63,72.93,87.81,1,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,133.0,1.0
INC-000349,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:06:42+02:00,2025-08-27 03:06:42+02:00,1,1,79.62,79.62,62.95,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,394.0,0.0
INC-000116,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,Fiji-Nadi-LTE-DL-D,2025-08-27 00:47:17+02:00,2025-08-27 00:47:19+02:00,1,3,79.57,79.57,74.21,86.12,1,2,0,radio_limited_degradation,normal,128.0,2.0
INC-000258,542020041221088+20250827124539+Fiji-Nadi-LTE-DL-D!20250827120159,Fiji-Nadi-LTE-DL-D,2025-08-27 02:00:44+02:00,2025-08-27 02:00:44+02:00,1,1,79.53,79.53,62.78,100.0,1,0,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,155.0,0.0
INC-000853,542020041221088+20250828125404+Fiji-Nadi-LTE-DL-D!20250828125334,Fiji-Nadi-LTE-DL-D,2025-08-28 02:52:47+02:00,2025-08-28 02:52:51+02:00,1,5,79.5,79.5,83.14,75.06,0,5,0,radio_limited_degradation,normal,167.0,4.0
INC-000770,542020041221088+20250828122702+Fiji-Nadi-LTE-DL-D!20250828122042,Fiji-Nadi-LTE-DL-D,2025-08-28 02:18:40+02:00,2025-08-28 02:18:40+02:00,1,1,79.47,79.47,62.68,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,185.0,0.0
INC-000900,542020041221088+20250828132455+Fiji-Nadi-LTE-DL-D!20250828131658,Fiji-Nadi-LTE-DL-D,2025-08-28 03:15:12+02:00,2025-08-28 03:15:12+02:00,1,1,79.36,79.36,62.48,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,254.0,0.0
INC-000352,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:07:07+02:00,2025-08-27 03:07:08+02:00,1,2,79.06,79.06,70.92,89.0,1,1,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,394.0,1.0
INC-000190,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,Fiji-Nadi-LTE-DL-D,2025-08-27 01:30:59+02:00,2025-08-27 01:30:59+02:00,1,1,78.96,78.96,76.13,82.42,0,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,394.0,0.0
INC-000612,542020041221088+20250828102346+Fiji-Nadi-LTE-DL-D!20250828102312,Fiji-Nadi-LTE-DL-D,2025-08-28 00:22:00+02:00,2025-08-28 00:22:02+02:00,1,3,78.9,78.9,73.43,85.6,1,2,0,radio_limited_degradation,normal,338.0,2.0
INC-000656,542020041221088+20250828104547+Fiji-Nadi-LTE-DL-D!20250828104505,Fiji-Nadi-LTE-DL-D,2025-08-28 00:44:59+02:00,2025-08-28 00:45:01+02:00,1,3,78.83,78.83,80.48,76.82,0,3,0,ca_underperformance,normal,354.0,2.0
INC-000910,542020041221088+20250828132555+Fiji-Nadi-LTE-DL-D!20250828131914,Fiji-Nadi-LTE-DL-D,2025-08-28 03:17:21+02:00,2025-08-28 03:17:21+02:00,1,1,78.62,78.62,61.13,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,254.0,0.0
INC-000527,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,Fiji-Nadi-LTE-DL-D,2025-08-27 05:15:56+02:00,2025-08-27 05:16:10+02:00,3,7,78.55,75.72333333333334,79.23,84.05,1,6,0,radio_limited_degradation,normal,122.0,14.0
INC-000205,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,Fiji-Nadi-LTE-DL-D,2025-08-27 01:35:29+02:00,2025-08-27 01:35:30+02:00,1,2,78.53,78.53,69.12,90.04,1,1,0,ca_underperformance,ml_hgb_resource_conditioned_underperformance,394.0,1.0
INC-000618,542020041221088+20250828102746+Fiji-Nadi-LTE-DL-D!20250828102524,Fiji-Nadi-LTE-DL-D,2025-08-28 00:23:27+02:00,2025-08-28 00:23:28+02:00,1,2,78.51,78.51,69.77,89.2,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,338.0,1.0
INC-000025,542020041221088+20250827095105+Fiji-Nadi-LTE-DL-D!20250827094821,Fiji-Nadi-LTE-DL-D,2025-08-26 23:46:19+02:00,2025-08-26 23:46:19+02:00,1,1,77.89,77.89,59.79,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,151.0,0.0
INC-000837,542020041221088+20250828125203+Fiji-Nadi-LTE-DL-D!20250828125121,Fiji-Nadi-LTE-DL-D,2025-08-28 02:49:39+02:00,2025-08-28 02:49:40+02:00,1,2,77.87,77.87,67.22,90.89,1,1,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,167.0,1.0
