anomaly_episode_id,id,route_label,test_type,start_time,end_time,rows,dominant_type,max_score,mean_score,min_actual_tp,median_actual_tp,median_expected_tp,median_expected_radio_p75,median_expected_rb_conditioned_p75,expected_radio_confidence_mode,expected_rb_confidence_mode,min_ratio,min_rb_ratio,median_rb_usage,rb_usage_bucket_mode,rb_demand_confidence_mode,median_throughput_per_rb,primary_serving_pci,primary_earfcn,primary_band,mean_rsrp,mean_sinr,serving_pci_count,duration_seconds,any_event_near_rows,any_event_near_rows_pct,any_event_event_count_sum,measurement_report_event_near_rows,measurement_report_event_near_rows_pct,measurement_report_event_event_count_sum,handover_execution_near_rows,handover_execution_near_rows_pct,handover_execution_event_count_sum,handover_failure_near_rows,handover_failure_near_rows_pct,handover_failure_event_count_sum,rach_attempt_near_rows,rach_attempt_near_rows_pct,rach_attempt_event_count_sum,rach_failure_near_rows,rach_failure_near_rows_pct,rach_failure_event_count_sum,ca_activation_change_near_rows,ca_activation_change_near_rows_pct,ca_activation_change_event_count_sum,failure_other_near_rows,failure_other_near_rows_pct,failure_other_event_count_sum,max_speed,min_distance_from_prev_m,max_distance_from_prev_m,max_severity
LTE-TP-EP-002481,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 03:09:53+02:00,2025-08-28 03:09:56+02:00,4,sudden_drop,94.2,75.45,0.021,16.4,111.795,111.795,16.868,high,high,0.0,0.001,40.5,low_rb_usage,low_or_uncertain,0.216,254.0,40988.0,41.0,-77.603,29.266,1,3.0,4,100.0,97,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,100.0,32,0,0.0,0,31.716,7.769,14.272,High
LTE-TP-EP-000258,542020041221088+20250827104707+Fiji-Nadi-LTE-DL-D!20250827104518,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 00:44:49+02:00,2025-08-27 00:44:51+02:00,3,rb_conditioned_underperformance,94.2,71.4,0.059,27.74,100.12,100.12,74.127,high,high,0.001,0.002,104.0,medium_rb_usage,medium,0.196,127.0,40988.0,41.0,-98.127,18.682,1,2.0,3,100.0,165,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,100.0,35,0,0.0,0,44.352,11.999,24.801,High
LTE-TP-EP-000269,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 00:46:24+02:00,2025-08-27 00:46:26+02:00,3,rolling_local_drop,94.2,80.667,0.437,1.231,111.795,111.795,16.868,high,high,0.004,0.026,49.0,low_rb_usage,low_or_uncertain,0.073,126.0,40988.0,41.0,-87.609,15.627,1,2.0,3,100.0,200,3,100.0,9,3,100.0,6,0,0.0,0,3,100.0,15,0,0.0,0,3,100.0,32,0,0.0,0,44.316,12.359,24.379,High
LTE-TP-EP-000271,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 00:46:49+02:00,2025-08-27 00:46:51+02:00,3,sudden_drop,94.2,93.333,0.009,1.678,111.795,111.795,16.868,high,high,0.0,0.001,41.0,low_rb_usage,low_or_uncertain,0.018,128.0,40988.0,41.0,-86.83,21.622,1,2.0,3,100.0,159,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,100.0,31,0,0.0,0,49.536,0.062,27.063,High
LTE-TP-EP-000274,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 00:47:17+02:00,2025-08-27 00:47:19+02:00,3,rb_conditioned_underperformance,94.2,79.733,0.033,14.597,111.795,111.795,59.687,high,high,0.0,0.002,114.0,medium_rb_usage,medium,0.128,128.0,40988.0,41.0,-86.661,21.501,1,2.0,3,100.0,128,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,100.0,44,0,0.0,0,50.472,0.096,14.191,High
LTE-TP-EP-000276,542020041221088+20250827105947+Fiji-Nadi-LTE-DL-D!20250827104944,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 00:47:42+02:00,2025-08-27 00:47:44+02:00,3,rolling_local_drop,94.2,93.4,0.006,0.402,88.404,88.404,16.868,high,high,0.0,0.0,10.0,low_rb_usage,low_or_uncertain,0.04,128.0,40988.0,41.0,-86.783,13.041,1,2.0,3,100.0,266,3,100.0,3,3,100.0,6,0,0.0,0,3,100.0,15,0,0.0,0,3,100.0,19,0,0.0,0,44.496,13.435,25.219,High
LTE-TP-EP-000440,542020041221088+20250827115912+Fiji-Nadi-LTE-DL-D!20250827112451,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 01:23:52+02:00,2025-08-27 01:23:54+02:00,3,rolling_local_drop,94.2,83.667,0.121,0.129,105.96,105.96,41.449,high,high,0.001,0.003,58.0,low_rb_usage,low_or_uncertain,0.009,123.0,41384.0,41.0,-97.984,17.402,1,2.0,3,100.0,84,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,100.0,34,0,0.0,0,0.0,0.0,0.003,High
LTE-TP-EP-000526,542020041221088+20250827122836+Fiji-Nadi-LTE-DL-D!20250827113757,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 01:37:12+02:00,2025-08-27 01:37:14+02:00,3,radio_limited_degradation,94.2,81.733,0.013,0.032,118.448,118.448,23.191,high,high,0.0,0.001,4.0,low_rb_usage,low_or_uncertain,0.008,134.0,40790.0,41.0,-91.473,17.742,1,2.0,3,100.0,575,3,100.0,5,0,0.0,0,0,0.0,0,3,100.0,15,0,0.0,0,3,100.0,12,3,100.0,21,18.756,0.899,11.686,High
LTE-TP-EP-000620,542020041221088+20250827123858+Fiji-Nadi-LTE-DL-D!20250827115524,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 01:54:34+02:00,2025-08-27 01:54:36+02:00,3,radio_limited_degradation,94.2,84.5,0.009,3.676,119.029,119.029,80.399,high,high,0.0,0.0,109.0,high_rb_usage,high,0.034,156.0,40790.0,41.0,-92.859,19.15,1,2.0,3,100.0,84,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,100.0,30,0,0.0,0,36.468,0.251,10.132,High
LTE-TP-EP-000621,542020041221088+20250827123858+Fiji-Nadi-LTE-DL-D!20250827115524,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 01:54:43+02:00,2025-08-27 01:54:45+02:00,3,radio_limited_degradation,94.2,85.1,0.012,1.822,119.029,119.029,80.399,high,high,0.0,0.001,88.0,below_median_rb_usage,unknown,0.021,156.0,40790.0,41.0,-98.443,18.354,1,2.0,3,100.0,84,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,100.0,47,0,0.0,0,36.432,0.196,20.463,High
LTE-TP-EP-000859,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 03:04:22+02:00,2025-08-27 03:04:24+02:00,3,rb_conditioned_underperformance,94.2,86.867,0.004,0.006,111.795,111.795,16.868,high,high,0.0,0.0,1.0,low_rb_usage,low_or_uncertain,0.006,394.0,40988.0,41.0,-80.335,24.344,1,2.0,3,100.0,279,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,100.0,12,0,0.0,0,17.712,0.341,6.499,High
LTE-TP-EP-000863,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 03:04:56+02:00,2025-08-27 03:04:58+02:00,3,rolling_local_drop,94.2,80.067,0.003,0.005,111.795,111.795,16.868,high,high,0.0,0.0,9.0,low_rb_usage,low_or_uncertain,0.001,395.0,40988.0,41.0,-77.308,26.431,1,2.0,3,100.0,121,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,100.0,12,0,0.0,0,0.012,0.007,0.016,High
LTE-TP-EP-000871,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 03:06:08+02:00,2025-08-27 03:06:10+02:00,3,rolling_local_drop,94.2,81.6,0.018,0.099,118.448,118.448,65.679,high,high,0.0,0.001,81.0,below_median_rb_usage,unknown,0.001,394.0,40790.0,41.0,-87.232,23.722,1,2.0,3,100.0,84,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,100.0,6,3,100.0,21,16.092,0.153,8.742,High
LTE-TP-EP-001057,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 03:40:44+02:00,2025-08-27 03:40:46+02:00,3,sudden_drop,94.2,92.133,0.011,0.031,118.448,118.448,19.292,high,high,0.0,0.001,2.0,low_rb_usage,low_or_uncertain,0.031,135.0,40790.0,41.0,-86.851,27.761,1,2.0,3,100.0,175,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,100.0,43,0,0.0,0,8.337,8.153,8.355,High
LTE-TP-EP-001061,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 03:41:08+02:00,2025-08-27 03:41:10+02:00,3,radio_limited_degradation,94.2,81.467,0.01,0.015,118.448,118.448,23.191,high,high,0.0,0.0,1.0,low_rb_usage,low_or_uncertain,0.015,135.0,40790.0,41.0,-84.889,29.122,1,2.0,3,100.0,150,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,100.0,48,0,0.0,0,8.493,8.288,8.854,High
LTE-TP-EP-001062,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 03:41:15+02:00,2025-08-27 03:41:17+02:00,3,sudden_drop,94.2,81.3,0.01,5.181,118.448,118.448,65.679,high,high,0.0,0.001,85.0,high_rb_usage,high,0.061,135.0,40790.0,41.0,-78.636,29.866,1,2.0,3,100.0,153,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,100.0,53,0,0.0,0,7.821,7.769,7.974,High
LTE-TP-EP-001098,542020041221088+20250827140810+Fiji-Nadi-LTE-DL-D!20250827140022,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 03:58:41+02:00,2025-08-27 03:58:43+02:00,3,sudden_drop,94.2,69.533,0.357,26.221,105.722,105.722,28.31,high,high,0.003,0.013,46.0,low_rb_usage,low_or_uncertain,0.272,124.0,41186.0,41.0,-91.861,15.859,1,2.0,3,100.0,84,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,100.0,37,0,0.0,0,0.004,0.0,0.007,High
LTE-TP-EP-001132,542020041221088+20250827141110+Fiji-Nadi-LTE-DL-D!20250827140445,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 04:03:52+02:00,2025-08-27 04:03:54+02:00,3,sudden_drop,94.2,79.9,0.046,1.553,103.734,103.734,38.169,high,high,0.0,0.001,30.0,low_rb_usage,low_or_uncertain,0.052,124.0,41186.0,41.0,-80.963,23.48,1,2.0,3,100.0,177,0,0.0,0,0,0.0,0,0,0.0,0,1,33.333,5,0,0.0,0,3,100.0,26,0,0.0,0,36.36,1.028,21.683,High
LTE-TP-EP-001139,542020041221088+20250827141150+Fiji-Nadi-LTE-DL-D!20250827140658,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 04:05:07+02:00,2025-08-27 04:05:09+02:00,3,sudden_drop,94.2,71.333,0.046,21.573,103.734,103.734,38.169,high,high,0.0,0.001,60.0,low_rb_usage,low_or_uncertain,0.223,125.0,41186.0,41.0,-76.028,28.147,1,2.0,3,100.0,82,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,100.0,44,0,0.0,0,22.608,0.345,12.866,High
LTE-TP-EP-001228,542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:10:36+02:00,2025-08-27 05:10:38+02:00,3,radio_limited_degradation,94.2,77.7,0.089,11.406,137.059,137.059,30.167,high,high,0.001,0.003,41.0,low_rb_usage,low_or_uncertain,0.278,114.0,9310.0,28.0,-66.245,17.86,1,2.0,3,100.0,138,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,100.0,18,0,0.0,0,23.652,0.113,6.359,High
LTE-TP-EP-001238,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:12:02+02:00,2025-08-27 05:12:04+02:00,3,rb_conditioned_underperformance,94.2,80.133,0.02,16.8,137.059,137.059,30.167,high,high,0.0,0.001,36.0,low_rb_usage,low_or_uncertain,0.195,115.0,9310.0,28.0,-67.499,23.324,1,2.0,3,100.0,69,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,100.0,24,0,0.0,0,22.752,0.148,12.97,High
LTE-TP-EP-001262,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:15:44+02:00,2025-08-27 05:15:46+02:00,3,radio_limited_degradation,94.2,75.733,0.195,20.418,135.569,135.569,106.85,high,high,0.001,0.006,81.0,below_median_rb_usage,unknown,0.252,122.0,1850.0,3.0,-74.117,23.147,1,2.0,3,100.0,96,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,100.0,9,3,100.0,21,6.552,0.141,2.922,High
