sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket,expected_tp_p75,expected_tp_median,expected_tp_mean,expected_tp_group_n,expected_tp_p75_ci_low,expected_tp_p75_ci_high,expected_tp_p75_ci_width,fallback_level,group_cols,reference_scope,reference_name
Fair,Good,2.0,41,41384,high_rb_usage,53.3986395,44.460743,44.081479386454184,251,51.080078799999995,56.049774799999994,4.969695999999999,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Fair,Good,2.0,41,41384,low_rb_usage,12.721768,5.185288,8.387666783783782,37,9.842997,18.466536,8.623539000000001,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Fair,Good,2.0,41,41384,medium_rb_usage,37.785278000000005,28.723152,30.169052647540983,183,35.816549050000006,40.868579712499994,5.052030662499988,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Fair,Good,3.0,1,500,below_median_rb_usage,63.731218,54.298004500000005,51.26134724137931,58,58.021368825,67.49760037499998,9.476231549999973,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Fair,Good,3.0,1,500,high_rb_usage,113.80715000000001,88.463905,94.65643176470587,51,105.803739375,130.14079162499996,24.337052249999957,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Fair,Good,3.0,1,500,low_rb_usage,38.939899999999994,28.856984,22.700764929966667,30,29.524050837500003,45.50600284999999,15.981952012499985,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Fair,Good,3.0,1,500,medium_rb_usage,80.017465,60.966183,61.063151425,40,69.22662265625,87.2109555,17.984332843749996,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Fair,Excellent,1.0,41,41384,below_median_rb_usage,30.22730875,25.762084,25.698320988636365,44,27.16300255,35.89902085,8.736018299999998,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Fair,Excellent,1.0,41,41384,low_rb_usage,13.66780775,8.984688,9.602475181818182,55,11.4673266,15.946240399999994,4.478913799999994,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Fair,Excellent,2.0,1,500,high_rb_usage,108.61037,85.23494,83.54945467924527,53,94.7372155,120.8346385,26.097422999999992,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Fair,Excellent,2.0,1,500,medium_rb_usage,79.4583685,43.747532,51.4096234047619,42,57.529655,85.17588,27.64622500000001,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Fair,Excellent,2.0,3,1850,below_median_rb_usage,36.234447,19.36688,24.71957281081081,37,20.37932,46.376865,25.997545000000002,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Fair,Excellent,2.0,3,1850,high_rb_usage,90.59959,66.7446475,71.83503168,50,71.5582,106.49812771249994,34.93992771249994,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Fair,Excellent,2.0,3,1850,medium_rb_usage,58.78320125,46.108523000000005,47.97016832758621,58,54.109993037500004,63.32015661874999,9.210163581249986,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Fair,Excellent,2.0,41,40988,high_rb_usage,104.48011299999999,96.28816,84.40448404761905,42,100.6690754375,106.069084125,5.400008687500005,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Fair,Excellent,2.0,41,40988,medium_rb_usage,78.933,42.310745,49.195286143902436,41,55.00205,83.236885,28.234835000000004,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Fair,Excellent,2.0,41,41384,high_rb_usage,68.86541,55.05331,53.148538894736845,57,59.545051625,71.39411949999999,11.849067874999989,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Fair,Excellent,2.0,41,41384,medium_rb_usage,66.80812,50.413265,48.276926878787876,33,55.382730599999995,71.092865,15.710134400000008,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,1.0,1,356,low_rb_usage,24.14074,18.6802,17.074060589743592,39,21.8136017125,28.012675,6.199073287500003,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,1.0,1,500,below_median_rb_usage,63.088856,43.968426,48.59375732432432,37,51.831848349999994,69.27047,17.43862165000001,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,1.0,3,1850,below_median_rb_usage,41.65546325,32.282323500000004,34.089839852941175,34,38.77947805625,48.53923,9.759751943750004,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,1.0,41,40790,below_median_rb_usage,43.19093,35.556854,34.1791485054945,91,39.934219,49.97050686249999,10.03628786249999,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,1.0,41,40790,low_rb_usage,22.47007,14.04709175,14.432169332857143,70,17.605502650000002,24.172344043749998,6.566841393749996,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,1.0,41,40988,below_median_rb_usage,48.0112485,37.883583,35.30609493617021,47,41.864548049999996,53.14124568749999,11.276697637499993,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,1.0,41,40988,low_rb_usage,20.7330235,14.197768,15.198862947761194,67,17.7794927125,22.827253599999995,5.047760887499994,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,1.0,41,41186,below_median_rb_usage,39.550304,32.607487,34.02466056804734,169,37.13120575,42.024330025,4.893124274999998,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,1.0,41,41186,low_rb_usage,23.871928,13.985824000000001,14.23675825,64,19.9372262375,25.42878515,5.4915589125,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,1.0,41,41384,below_median_rb_usage,40.19992,31.572968,32.36020260406091,197,38.5047332,42.498257,3.9935238000000055,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,1.0,41,41384,low_rb_usage,20.913624,13.32652,14.176746402657805,237,18.9315486,22.5818216,3.650273000000002,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,2.0,1,500,below_median_rb_usage,36.78880175,23.984699999999997,27.15853238636364,44,25.4239932,41.32961394999993,15.90562074999993,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,2.0,1,500,high_rb_usage,120.097985,101.83814,103.12125003174603,63,112.587525,122.803883375,10.216358374999999,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,2.0,1,500,low_rb_usage,18.0415075,12.427544,13.91421265116279,43,14.339314799999999,21.246553299999995,6.9072384999999965,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,2.0,1,500,medium_rb_usage,79.68191250000001,65.532684,63.31846505084746,59,70.12899,82.75295924999999,12.623969249999988,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,2.0,3,1850,medium_rb_usage,62.6605545,52.635095500000006,52.53453644117647,34,59.38385481875,72.81321606249998,13.429361243749973,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,2.0,41,40790,below_median_rb_usage,41.217027,32.227787,30.794526774999998,40,35.122823999999994,47.3723143125,12.249490312500008,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,2.0,41,40790,high_rb_usage,76.84575000000001,56.237144,55.654083464788734,71,69.629992625,80.66802299999998,11.038030374999977,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,2.0,41,40790,medium_rb_usage,61.082569250000006,37.6382315,44.4269663125,80,48.32202068125,68.34255016249999,20.020529481249987,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,2.0,41,40988,below_median_rb_usage,39.550113499999995,24.2406245,27.378095342307695,78,29.150961775,45.46356279375,16.31260101875,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,2.0,41,40988,high_rb_usage,80.6858525,62.066052,61.92422306756756,74,75.15817890625,86.24426125,11.086082343749993,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,2.0,41,40988,low_rb_usage,31.144655,14.698952,18.770853939393938,33,24.78328,37.08325,12.299969999999998,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,2.0,41,40988,medium_rb_usage,73.600835,48.265827,52.95719305555555,90,65.70290871249999,84.58398646874996,18.881077756249965,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,2.0,41,41186,below_median_rb_usage,45.069222999999994,24.6872,29.926051031612904,31,32.595134375,63.80970024999999,31.21456587499999,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,2.0,41,41186,high_rb_usage,72.475822,54.57051,55.93792930722892,83,65.2945490625,80.78395225,15.489403187500002,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,2.0,41,41186,medium_rb_usage,52.436319999999995,36.56976,40.17379626699029,103,46.5201238,60.54287359999999,14.022749799999993,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,2.0,41,41384,below_median_rb_usage,34.065048250000004,25.7369995,26.384217452702703,74,29.726094149999998,39.612187150000004,9.886093000000006,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,2.0,41,41384,high_rb_usage,76.13344000000001,61.0899025,60.56147062837838,148,72.1279857,81.4752096875,9.347223987500001,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,2.0,41,41384,low_rb_usage,18.089705,10.124416,11.50415921111111,45,10.818208,22.697855,11.879647,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Fair,2.0,41,41384,medium_rb_usage,55.064114,42.41828,42.102106275167785,149,51.931741025,58.62219759999999,6.690456574999992,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,1.0,1,356,low_rb_usage,11.144098,8.702228,10.954724857142857,42,8.93199155,17.263445299999997,8.331453749999998,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,1.0,1,500,low_rb_usage,40.853648,26.732304,28.176734322580643,31,28.446556,48.3971892875,19.950633287499997,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,1.0,3,1850,below_median_rb_usage,60.821321000000005,49.269487999999996,50.06251840625,32,54.1318267625,75.64278009375,21.510953331250008,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,1.0,3,1850,low_rb_usage,28.8562,19.767263,18.87249768619608,51,24.3610868125,36.01291614999999,11.651829337499986,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,1.0,41,41186,below_median_rb_usage,48.930867750000004,41.4072765,39.15154721052632,38,43.13205,52.02351,8.891460000000002,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,1.0,41,41384,below_median_rb_usage,46.728266,35.048555,36.177449403846154,52,38.416492068749996,50.74642602499999,12.329933956249995,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,1.0,41,41384,low_rb_usage,23.22003,14.17642,17.177609564814816,108,19.90448191875,29.024653493749998,9.120171574999997,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,1,356,below_median_rb_usage,35.791285,25.252775,27.701970457288137,59,30.545377012499998,45.43112252499998,14.88574551249998,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,1,356,medium_rb_usage,70.43947,51.252434,54.658369804878056,41,58.486696375,84.9116,26.424903625000006,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,1,500,below_median_rb_usage,47.808471499999996,31.229752,34.786488638297875,47,41.398047399999996,63.578022,22.1799746,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,1,500,high_rb_usage,112.26096,92.52881,97.41020835555555,45,105.65625,122.01132999999996,16.35507999999996,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,1,500,low_rb_usage,21.895293000000002,13.044395999999999,18.11383515,40,18.466385,34.23108,15.764695,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,1,500,medium_rb_usage,83.165205,65.81423,66.28191554198474,131,78.6877662375,88.82673445,10.138968212500004,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,3,1850,below_median_rb_usage,50.5097795,37.910382999999996,36.72545331916667,120,48.237039225,53.712632031249996,5.475592806249999,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,3,1850,high_rb_usage,101.60060999999999,85.08517,89.01527616296296,135,93.289828375,110.7155441875,17.425715812500002,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,3,1850,low_rb_usage,19.921770249999998,14.121276,14.796155963888888,72,18.04707018125,23.492598881249997,5.445528699999997,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,3,1850,medium_rb_usage,76.006714,52.745777,58.03739367901235,81,67.2545245,89.7260269,22.47150239999999,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,41,40790,below_median_rb_usage,68.66144,38.149857,43.51051663636363,55,48.337400925000004,83.82512824999999,35.48772732499999,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,41,40790,high_rb_usage,93.7845075,73.095474,75.96355409497207,179,86.1425973,99.68901425,13.546416949999994,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,41,40790,medium_rb_usage,72.81198,50.56835,56.59321576033058,121,67.644637,81.92214485000001,14.277507850000006,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,41,40988,below_median_rb_usage,40.53028,17.092096,25.202501178400002,125,29.485664,44.351397574999964,14.865733574999965,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,41,40988,high_rb_usage,83.24216,68.71839,69.8648107591241,137,78.889725,93.79671074999999,14.90698574999999,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,41,40988,low_rb_usage,15.33952,3.055368,10.28704893632184,87,11.010616399999998,25.01555371249999,14.004937312499992,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,41,40988,medium_rb_usage,66.534996,49.480625,52.48251694186047,129,59.58821745,75.737175,16.14895754999999,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,41,41186,below_median_rb_usage,47.977872000000005,32.730788,33.2322005,52,37.356361500000006,53.4191125,16.06275099999999,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,41,41186,high_rb_usage,79.695975,67.918222,67.08808613698629,146,74.1463698125,84.23240543749999,10.086035624999994,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,41,41186,low_rb_usage,20.077184,10.440508,13.8529990875,88,15.214513,26.150703,10.93619,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,41,41186,medium_rb_usage,73.1056675,52.8241565,55.38185489156626,166,68.06001135,79.52786,11.467848650000008,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,41,41384,below_median_rb_usage,44.6888855,29.733724,33.42863834883721,86,39.184898624999995,52.71083916249998,13.525940537499984,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,41,41384,high_rb_usage,87.783095,67.1606875,71.71663180288462,208,81.62951025,95.65961574999996,14.030105499999962,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,41,41384,low_rb_usage,24.756484,15.61256,16.49654078494253,87,21.843920500000003,26.77486061249998,4.930940112499979,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,2.0,41,41384,medium_rb_usage,63.988005,43.42185,49.607046948148145,135,54.950645224999995,70.44580487499998,15.495159649999984,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Good,3.0,1,500,high_rb_usage,189.8838,165.36642,160.9291955106383,47,176.190173,196.706467375,20.516294375,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Excellent,1.0,41,41186,low_rb_usage,29.4030175,21.8929565,21.128596275,40,24.083841806250003,39.47385175,15.390009943749998,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Excellent,1.0,41,41384,below_median_rb_usage,51.216336,45.42551,43.780258319148935,47,48.978431875,56.180913499999996,7.202481624999997,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Excellent,1.0,41,41384,low_rb_usage,27.8817595,17.756056,20.031683170285714,175,25.5522027125,30.1710835,4.6188807875,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Excellent,2.0,1,500,below_median_rb_usage,55.37038725,44.8048835,45.72695045588235,68,51.54599219375,69.83533343124999,18.28934123749999,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Excellent,2.0,1,500,high_rb_usage,146.78557,129.94717,126.97842831999999,75,138.172849,150.146833,11.973983999999973,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
