dataset,column,family,dtype,full_non_null_count,full_missing_count,full_missing_pct,sample_unique_count,sample_unique_pct,sample_non_null_examples,sample_min,sample_max,sample_mean,sample_std,sample_top_values
drive_clean_base,LTE - SecondaryCell 1 - SCell1_ThroughputStream1,LTE,float64,22470,42479,65.404,18086,80.49,"['0.0', '0.0', '0.0', '0.0077359998', '0.0']",0.0,79.805145,11.836461621827446,12.73006766721158,
drive_clean_base,LTE - SecondaryCell 1 - SCell1_ThroughputStreamAll,LTE,float64,22470,42479,65.404,22359,99.506,"['0.011448', '0.244448', '0.014984', '0.020312', '0.002536']",1.6e-05,143.07137,27.57649156023185,23.840494216200906,
drive_clean_base,Extra_KPIs.Call RAT,Extra_KPIs,object,22648,42301,65.13,2,0.009,"['WCDMA', 'WCDMA', 'WCDMA', 'WCDMA', 'WCDMA']",,,,,"{'WCDMA': 19849, 'GSM': 2799}"
drive_clean_base,WCDMA - WCDMACellsTable(1) - EcNo,WCDMA,float64,22752,42197,64.969,2402,10.557,"['-16.720491', '-13.462736', '-15.234055', '-16.420881', '-12.876299']",-21.317337,-2.226213,-13.370925028045887,3.375178430204594,
drive_clean_base,WCDMA - WCDMACellsTable(1) - EcNo Before RAKE,WCDMA,float64,22752,42197,64.969,2254,9.907,"['-19.556746', '-15.0191765', '-18.639164', '-19.472425', '-14.392736']",-29.223478,-2.7333074,-16.06452823194884,5.299977243849589,
drive_clean_base,WCDMA - WCDMACellsTable(1) - PSC,WCDMA,float64,22752,42197,64.969,202,0.888,"['207.0', '207.0', '207.0', '207.0', '207.0']",0.0,511.0,215.82208157524613,116.71983103484497,
drive_clean_base,WCDMA - WCDMACellsTable(1) - RSCP,WCDMA,float64,22752,42197,64.969,21303,93.631,"['-94.05675', '-87.31918', '-94.93916', '-92.572426', '-84.89274']",-116.923256,-43.767635,-80.06825101028481,9.326348341352421,
drive_clean_base,WCDMA - WCDMACellsTable(1) - RSCP After RAKE,WCDMA,float64,22752,42197,64.969,21587,94.88,"['-91.22049', '-85.76274', '-91.53406', '-89.52088', '-83.3763']",-109.063286,-43.212086,-77.37464782559775,8.638320760797614,
drive_clean_base,WCDMA - WCDMACellsTable(1) - Set_Type,WCDMA,object,22752,42197,64.969,4,0.018,"['M', 'M', 'A', 'M', 'M']",,,,,"{'A': 11792, 'M': 8916, 'D': 1815, 'AS': 229}"
drive_clean_base,WCDMA - WCDMACellsTable(1) - UARFCN,WCDMA,float64,22752,42197,64.969,2,0.009,"['3087.0', '3087.0', '3087.0', '3087.0', '3087.0']",3066.0,3087.0,3076.003428270042,10.488481854848777,
drive_clean_base,WCDMA - DownlinkMeasurements - RSCP_Strongest_Neighbor_2nd,WCDMA,float64,23601,41348,63.662,14580,61.777,"['-89.41449', '-86.94161', '-86.94161', '-86.94161', '-86.94161']",-110.168106,-49.711086,-80.92706345625186,8.03296292281729,
drive_clean_base,LTE - SecondaryCell 1 - SCell1_CQI,LTE,float64,23773,41176,63.397,15,0.063,"['13.0', '13.0', '13.0', '12.0', '11.0']",1.0,15.0,10.013544777688974,3.1536567677565284,
drive_clean_base,LTE - SecondaryCell 1 - SCell1_CQI_CW0,LTE,float64,23773,41176,63.397,15,0.063,"['13.0', '13.0', '13.0', '12.0', '11.0']",1.0,15.0,10.346569637824423,3.189283629132473,
drive_clean_base,LTE - SecondaryCell 1 - SCell1_TransMode,LTE,object,23970,40979,63.094,4,0.017,"['TM3-OL SM', 'TM3-OL SM', 'TM3-OL SM', 'TM3-OL SM', 'TM3-OL SM']",,,,,"{'TM4-CL SM': 16626, 'TM3-OL SM': 4249, 'TM7-SISO P7': 3015, 'TM7-SISO P5': 80}"
drive_clean_base,WCDMA - WCDMACellsTable(0) - EcNo,WCDMA,float64,24531,40418,62.23,4071,16.595,"['-11.705355', '-10.846578', '-11.554402', '-12.533611', '-10.950952']",-21.446957,-2.0112138,-9.975089670237658,3.6929723145459175,
drive_clean_base,WCDMA - WCDMACellsTable(0) - EcNo Before RAKE,WCDMA,float64,24531,40418,62.23,3775,15.389,"['-13.140152', '-12.732422', '-12.559032', '-13.515377', '-12.474867']",-29.636805,-2.6189325,-11.409445240907424,4.83709345222059,
drive_clean_base,WCDMA - WCDMACellsTable(0) - PSC,WCDMA,float64,24531,40418,62.23,151,0.616,"['321.0', '321.0', '321.0', '321.0', '321.0']",0.0,511.0,218.91463862052098,122.42696954562945,
drive_clean_base,WCDMA - WCDMACellsTable(0) - RSCP,WCDMA,float64,24531,40418,62.23,23952,97.64,"['-88.54015', '-85.032425', '-88.85904', '-86.71538', '-82.97487']",-116.087006,-38.41385,-75.03125849105214,10.268225442480455,
drive_clean_base,WCDMA - WCDMACellsTable(0) - RSCP After RAKE,WCDMA,float64,24531,40418,62.23,23987,97.782,"['-87.105354', '-83.14658', '-87.85441', '-85.73361', '-81.45095']",-110.41869,-38.114975,-73.5969028895683,9.586676597809197,
drive_clean_base,WCDMA - WCDMACellsTable(0) - UARFCN,WCDMA,float64,24531,40418,62.23,2,0.008,"['3087.0', '3087.0', '3087.0', '3087.0', '3087.0']",3066.0,3087.0,3076.018466430231,10.489166337943988,
drive_clean_base,LTE - NeighborCells(3) - Band,LTE,float64,24634,40315,62.072,4,0.016,"['1.0', '1.0', '3.0', '1.0', '1.0']",1.0,41.0,26.44734919217342,18.015406574007045,
drive_clean_base,LTE - NeighborCells(3) - EARFCN,LTE,float64,24634,40315,62.072,8,0.032,"['356.0', '356.0', '1850.0', '356.0', '356.0']",356.0,41384.0,24507.372168547536,19072.041341212407,
drive_clean_base,LTE - NeighborCells(3) - Mod3,LTE,float64,24634,40315,62.072,3,0.012,"['1.0', '1.0', '1.0', '1.0', '2.0']",0.0,2.0,1.040959649265243,0.8046689082331809,
drive_clean_base,LTE - NeighborCells(3) - PCI,LTE,float64,24634,40315,62.072,314,1.275,"['151.0', '151.0', '139.0', '151.0', '140.0']",0.0,502.0,243.12222943898678,119.27444134645738,
drive_clean_base,LTE - NeighborCells(3) - RSRP,LTE,float64,24634,40315,62.072,12684,51.49,"['-115.4375', '-111.453125', '-103.4625', '-106.40625', '-107.8125']",-132.9375,-61.1875,-104.49141506048554,9.535370927423727,
drive_clean_base,LTE - NeighborCells(3) - RSRQ,LTE,float64,24634,40315,62.072,6963,28.266,"['-17.375', '-20.421875', '-19.51875', '-19.09375', '-18.8125']",-29.4375,-5.84375,-18.0207915719534,2.667311680938553,
drive_clean_base,WCDMA - Serving - RAI,WCDMA,float64,24751,40198,61.892,3,0.012,"['3.0', '3.0', '3.0', '3.0', '3.0']",2.0,255.0,2.776857500707042,4.5586573602698355,
drive_clean_base,LTE - SecondaryCell 1 Radio - SCell1_RSRQ,LTE,float64,24776,40173,61.853,21279,85.886,"['-7.418269', '-7.625', '-7.214939', '-6.734375', '-8.034274']",-29.9375,-4.921875,-11.006989726929287,2.9042748629037236,
drive_clean_base,WCDMA - Serving - LAC,WCDMA,float64,24778,40171,61.85,2,0.008,"['5.0', '5.0', '5.0', '5.0', '5.0']",1.0,5.0,4.972879167002986,0.32825621259569765,
drive_clean_base,LTE - SecondaryCell 1 Radio - SCell1_RSRP,LTE,float64,24783,40166,61.842,23168,93.483,"['-83.20032', '-84.234375', '-81.23933', '-81.93229', '-84.91936']",-139.58333,-50.24055,-94.40231636872049,10.533009184454691,
drive_clean_base,LTE - SecondaryCell 1 Radio - SCell1_RSSI,LTE,float64,24783,40166,61.842,23128,93.322,"['-55.472755', '-55.703125', '-53.624237', '-54.916668', '-56.65121']",-95.74062,-21.861193,-62.820436959690106,9.717298033452881,
drive_clean_base,LTE - SecondaryCell 1 Radio - SCell1_SINR,LTE,float64,24783,40166,61.842,23443,94.593,"['18.264103', '17.925', '18.85244', '18.391666', '12.4']",-11.9,30.0,11.594814807215672,7.459304982331995,
drive_clean_base,LTE - SecondaryCell 1 Radio - SCell1_Frame_Timing_0,LTE,float64,24801,40148,61.815,2734,11.024,"['183137.0', '183138.0', '183139.0', '183139.0', '183137.0']",5935.0,305981.0,157025.564654651,90914.41324219659,
drive_clean_base,LTE - SecondaryCell 1 Radio - SCell1_Frame_Timing_1,LTE,float64,24801,40148,61.815,2734,11.024,"['183137.0', '183138.0', '183139.0', '183139.0', '183137.0']",5935.0,305981.0,157025.564654651,90914.41324219659,
drive_clean_base,WCDMA - DownlinkMeasurements - RSCP_Strongest_Neighbor_1st,WCDMA,float64,24853,40096,61.735,20107,80.904,"['-91.22049', '-85.76274', '-94.87078', '-89.52088', '-83.3763']",-110.31886,-46.213326,-78.63278897517402,8.257575219762177,
drive_clean_base,WCDMA - UplinkMeasurements - RACHAICHStatus,WCDMA,object,24931,40018,61.614,2,0.008,"['Positive ACK', 'Positive ACK', 'Positive ACK', 'Positive ACK', 'Positive ACK']",,,,,"{'Positive ACK': 24876, 'Negative ACK': 55}"
drive_clean_base,WCDMA - UplinkMeasurements - RACHPreambleCount,WCDMA,float64,24931,40018,61.614,21,0.084,"['1.0', '1.0', '1.0', '1.0', '1.0']",1.0,25.0,4.3427860896073165,4.441519771112478,
drive_clean_base,WCDMA - UplinkMeasurements - RACHSubChannel,WCDMA,float64,24931,40018,61.614,12,0.048,"['1.0', '1.0', '1.0', '1.0', '1.0']",0.0,11.0,5.653483614776784,3.4984922828319722,
drive_clean_base,WCDMA - UplinkMeasurements - RACHTxPower,WCDMA,float64,24931,40018,61.614,48,0.193,"['0.0', '0.0', '0.0', '0.0', '0.0']",-42.0,16.0,-13.581123901969436,9.626545805841067,
drive_clean_base,WCDMA - UplinkMeasurements - RACHPreambleOffset,WCDMA,float64,24950,39999,61.585,3,0.012,"['2.0', '2.0', '2.0', '2.0', '2.0']",1.0,3.0,1.8806012024048095,0.6695722712392655,
drive_clean_base,WCDMA - UplinkMeasurements - RACHPreamblesCountMax,WCDMA,float64,24950,39999,61.585,3,0.012,"['20.0', '20.0', '20.0', '20.0', '20.0']",14.0,40.0,24.790140280561122,9.981399138950103,
drive_clean_base,WCDMA - ServingCell - URA_Identity,WCDMA,float64,25035,39914,61.454,2,0.008,"['0.0', '0.0', '0.0', '0.0', '0.0']",0.0,1.0,0.3056121429998003,0.4606754150772504,
drive_clean_base,WCDMA - UplinkMeasurements - Uu_UL_Interference,WCDMA,float64,25089,39860,61.371,19,0.076,"['-101.0', '-101.0', '-101.0', '-101.0', '-101.0']",-107.0,-86.0,-103.03882179441189,2.3528622825084735,
drive_clean_base,WCDMA - DownlinkMeasurements - SIR,WCDMA,float64,25136,39813,61.299,5579,22.195,"['9.48999', '6.710881', '7.358433', '8.618061', '9.071305']",-19.965492,19.967783,9.63628261098544,3.812510323408369,
drive_clean_base,WCDMA - DownlinkMeasurements - TxPowerCommandDL,WCDMA,float64,25136,39813,61.299,1132,4.504,"['76.75', '77.25', '80.75', '75.625', '88.625']",0.0,93.75,67.43077362740533,29.145684594655496,
drive_clean_base,WCDMA - DownlinkMeasurements - TxPowerCommandUL,WCDMA,float64,25136,39813,61.299,576,2.292,"['88.875', '92.25', '94.75', '93.375', '96.75']",0.0,100.0,92.46673837929663,6.03432186412117,
drive_clean_base,WCDMA - Serving - CI,WCDMA,float64,25143,39806,61.288,181,0.72,"['274314.0', '274314.0', '274314.0', '274314.0', '274314.0']",273303.0,687580.0,354288.14815256733,148990.05815354906,
drive_clean_base,WCDMA - Serving - LCI,WCDMA,float64,25143,39806,61.288,180,0.716,"['12170.0', '12170.0', '12170.0', '12170.0', '12170.0']",11159.0,62205.0,23941.667303026687,11211.41661467572,
drive_clean_base,WCDMA - Serving - RNCID,WCDMA,float64,25143,39806,61.288,2,0.008,"['4.0', '4.0', '4.0', '4.0', '4.0']",4.0,10.0,5.040687268822336,2.2718492245775614,
drive_clean_base,WCDMA - DownlinkMeasurements - BLER_DL,WCDMA,float64,25275,39674,61.085,529,2.093,"['11.111111', '0.0', '0.0', '0.0', '0.0']",0.0,100.0,1.2300504911149357,8.46180177014202,
drive_clean_base,WCDMA - DownlinkMeasurements - TxPower,WCDMA,float64,25284,39665,61.071,9205,36.406,"['-11.055555', '-16.334', '6.892001', '-14.108', '-9.086']",-56.660465,20.728,-14.31631036926582,9.793786447992009,
drive_clean_base,WCDMA - DownlinkMeasurements - EcNo,WCDMA,float64,25300,39649,61.046,4071,16.091,"['-11.705355', '-10.846578', '-11.554402', '-12.533611', '-10.950952']",-21.446957,-2.0112138,-10.025308821517786,3.72348895873692,
drive_clean_base,WCDMA - DownlinkMeasurements - EcNo Before RAKE,WCDMA,float64,25300,39649,61.046,3775,14.921,"['-13.140152', '-12.732422', '-12.559032', '-13.515377', '-12.474867']",-29.636805,-2.6189325,-11.476316488442688,4.888171401822589,
drive_clean_base,WCDMA - DownlinkMeasurements - RSCP,WCDMA,float64,25300,39649,61.046,23952,94.672,"['-88.54015', '-85.032425', '-88.85904', '-86.71538', '-82.97487']",-116.087006,-38.41385,-75.15972759339921,10.336643669284221,
drive_clean_base,WCDMA - DownlinkMeasurements - RSCP After RAKE,WCDMA,float64,25300,39649,61.046,23987,94.81,"['-87.105354', '-83.14658', '-87.85441', '-85.73361', '-81.45095']",-110.41869,-38.114975,-73.70871990462452,9.640495081211245,
drive_clean_base,WCDMA - DownlinkMeasurements - RSSI,WCDMA,float64,25400,39549,60.892,543,2.138,"['-72.7', '-71.4', '-69.0', '-72.8', '-70.4']",-94.2,-27.599998,-60.06456692940945,8.062847134368823,
drive_clean_base,WCDMA - ServingCell - PSC,WCDMA,float64,25448,39501,60.818,168,0.66,"['20.0', '321.0', '321.0', '20.0', '321.0']",0.0,511.0,214.8376689720214,124.52601034777834,
drive_clean_base,WCDMA - ServingCell - UARFCN_DL,WCDMA,float64,25448,39501,60.818,2,0.008,"['3087.0', '3087.0', '3087.0', '3087.0', '3087.0']",3066.0,3087.0,3076.0032222571517,10.488447678773557,
drive_clean_base,WCDMA - ServingCell - UARFCN_UL,WCDMA,float64,25448,39501,60.818,2,0.008,"['2862.0', '2862.0', '2862.0', '2862.0', '2862.0']",2841.0,2862.0,2851.0032222571517,10.488447678773557,
drive_clean_base,LTE.RACH.RACH_Latency,LTE,float64,25748,39201,60.357,27,0.105,"['4.0', '4.0', '4.0', '4.0', '4.0']",3.0,9274.0,130.43910206617988,890.2681070026789,
drive_clean_base,LTE.RACH.RACH_Result,LTE,object,25760,39189,60.338,5,0.019,"['Failure at MSG2', 'Success', 'Failure at MSG2', 'Failure at MSG2', 'Failure at MSG2']",,,,,"{'Success': 25152, 'Failure at MSG2': 519, 'Timeout at MSG4': 83, 'Aborted': 3, 'Resolution not pass': 3}"
drive_clean_base,LTE.RACH.RACH_Reason,LTE,object,25766,39183,60.329,5,0.019,"['Connection Request', 'Handover', 'Connection Request', 'Connection Request', 'Connection Request']",,,,,"{'Handover': 22990, 'Connection Request': 2371, 'Radio link Failure': 355, 'UL Data arrival': 48, 'DL Data arrival': 2}"
drive_clean_base,LTE - SecondaryCell 1 - SCell1_Rank1Usage,LTE,float64,25992,38957,59.981,3742,14.397,"['100.0', '100.0', '100.0', '91.25', '100.0']",0.0,100.0,33.65839245749761,41.9119250995495,
drive_clean_base,LTE - SecondaryCell 1 - SCell1_Rank2Usage,LTE,float64,25992,38957,59.981,3785,14.562,"['0.0', '0.0', '0.0', '8.75', '0.0']",0.0,100.0,65.91757478402585,42.038560340574335,
drive_clean_base,LTE - SecondaryCell 1 - SCell1_Rank3Usage,LTE,float64,25992,38957,59.981,150,0.577,"['0.0', '0.0', '0.0', '0.0', '0.0']",0.0,100.0,0.39565420415820257,5.7699967905457905,
drive_clean_base,LTE - SecondaryCell 1 - SCell1_Rank4Usage,LTE,float64,25992,38957,59.981,32,0.123,"['0.0', '0.0', '0.0', '0.0', '0.0']",0.0,86.0,0.028378522227223757,1.2502898035527519,
drive_clean_base,WCDMA - ServingCell - Active_set_num,WCDMA,float64,26000,38949,59.969,5,0.019,"['1.0', '1.0', '2.0', '1.0', '1.0']",0.0,4.0,1.5334615384615384,0.7950210572930084,
drive_clean_base,LTE - SecondaryCell 1 - SCell1_BandWidth_DL,LTE,float64,26928,38021,58.54,2,0.007,"['10.0', '10.0', '10.0', '10.0', '10.0']",10.0,20.0,19.39096850861557,2.3915701871554487,
drive_clean_base,LTE - SecondaryCell 1 - SCell1_Band,LTE,float64,26929,38020,58.538,4,0.015,"['1.0', '1.0', '1.0', '1.0', '1.0']",1.0,41.0,28.70010026365628,17.139147345246876,
drive_clean_base,LTE - SecondaryCell 1 - SCell1_EARFCN_DL,LTE,float64,26929,38020,58.538,8,0.03,"['356.0', '356.0', '356.0', '356.0', '356.0']",356.0,41384.0,26697.993612833747,18477.505161156598,
drive_clean_base,LTE - SecondaryCell 1 - SCell1_PCI,LTE,float64,26929,38020,58.538,189,0.702,"['351.0', '351.0', '351.0', '351.0', '351.0']",0.0,497.0,241.45360020795425,119.91609518900214,
drive_clean_base,Events.Tech,Events,object,28041,36908,56.826,88,0.314,"['LTE$$$$LTE$$$$LTE', 'LTE$$$$LTE$$$$LTE', 'LTE', 'LTE', 'WCDMA']",,,,,"{'LTE': 6133, 'WCDMA': 3734, 'LTE$$$$LTE': 3610, 'WCDMA$$$$WCDMA': 3164, 'LTE$$$$LTE$$$$LTE': 1890}"
drive_clean_base,Events.Timestamp,Events,object,28041,36908,56.826,28041,100.0,"['2025-08-25T02:13:31.151000+02:00$$$$2025-08-25T02:13:31.154000+02:00$$$$2025-08-25T02:13:31.157000+02:00', '2025-08-25T02:13:39.210000+02:00$$$$2025-08-25T02:13:39.213000+02:00$$$$2025-08-25T02:13:39.214000+02:00', '2025-08-25T02:13:41.953000+02:00', '2025-08-25T02:13:44.766000+02:00', '2025-08-25T02:13:45.741386+02:00']",,,,,"{'2025-08-25T02:13:31.151000+02:00$$$$2025-08-25T02:13:31.154000+02:00$$$$2025-08-25T02:13:31.157000+02:00': 1, '2025-08-27T03:17:21.338441+02:00$$$$2025-08-27T03:17:21.342104+02:00': 1, '2025-08-27T03:18:09.342000+02:00$$$$2025-08-27T03:18:09.678000+02:00$$$$2025-08-27T03:18:09.907000+02:00': 1, '2025-08-27T03:17:59.614000+02:00': 1, '2025-08-27T03:17:49.069000+02:00$$$$2025-08-27T03:17:49.360000+02:00': 1}"
drive_clean_base,Events.category,Events,object,28041,36908,56.826,465,1.658,"['Script$$$$Script$$$$Script', 'Script$$$$Script$$$$Script', 'Network', 'Network', 'Network']",,,,,"{'Network': 8437, 'Network$$$$Network': 6012, 'Network$$$$Network$$$$Network': 3072, 'Network$$$$Network$$$$Network$$$$Network': 1631, 'Script': 963}"
